Zone Timestep,THERMAL ZONE 1:Zone Mean Air Temperature[C],THERMAL ZONE 2:Zone Mean Air Temperature[C]
2006-Nov-17 01:00:00,34.000939042595434,33.283113514837076
2006-Nov-17 01:10:00,33.84256324592951,33.157951852571514
2006-Nov-17 01:20:00,33.684634997656154,33.03251339687242
2006-Nov-17 01:30:00,33.52711728145196,32.9068006769251
2006-Nov-17 01:40:00,33.36994613379308,32.780748930750285
2006-Nov-17 01:50:00,33.213058547284,32.65433530060615
2006-Nov-17 02:00:00,33.056417765581664,32.52753427292113
2006-Nov-17 02:10:00,32.89901655255456,32.399449093599486
2006-Nov-17 02:20:00,32.74108197912431,32.27026837306613
2006-Nov-17 02:30:00,32.58310273587233,32.14048977092987
2006-Nov-17 02:40:00,32.425211718999876,32.01027085136152
2006-Nov-17 02:50:00,32.26731872182641,31.879566923757668
2006-Nov-17 03:00:00,32.109348091721515,31.748303015486332
2006-Nov-17 03:10:00,31.960587385119897,31.62471704349927
2006-Nov-17 03:20:00,31.818592357381526,31.506873841510064
2006-Nov-17 03:30:00,31.678369197379027,31.390255527768705
2006-Nov-17 03:40:00,31.538404292035928,31.273254319100143
2006-Nov-17 03:50:00,31.39925688012219,31.15631469451147
2006-Nov-17 04:00:00,31.261433945937963,31.03996525329561
2006-Nov-17 04:10:00,31.12481744794253,30.924209264782643
2006-Nov-17 04:20:00,30.989206443246303,30.808875080618837
2006-Nov-17 04:30:00,30.854476104712578,30.693855405009163
2006-Nov-17 04:40:00,30.72062526128393,30.579148298785885
2006-Nov-17 04:50:00,30.58761159458884,30.464748587104598
2006-Nov-17 05:00:00,30.455414582303327,30.350650244902972
2006-Nov-17 05:10:00,30.366385777634598,30.278685451081664
2006-Nov-17 05:20:00,30.28074302579263,30.2093158490075
2006-Nov-17 05:30:00,30.182880241003552,30.126261792813857
2006-Nov-17 05:40:00,30.08107132417981,30.0374681112394
2006-Nov-17 05:50:00,29.9830408595354,29.95123136216114
2006-Nov-17 06:00:00,29.88947224941348,29.86878553308522
2006-Nov-17 06:10:00,30.448730340459885,30.43827096250984
2006-Nov-17 06:20:00,30.91939064233774,30.979908630855522
2006-Nov-17 06:30:00,31.080213341035066,31.210241753551447
2006-Nov-17 06:40:00,31.067195038926805,31.219383545106197
2006-Nov-17 06:50:00,31.02905454360855,31.170907465860513
2006-Nov-17 07:00:00,31.04809191210688,31.145583965875325
2006-Nov-17 07:10:00,31.28013035983701,31.30444119368185
2006-Nov-17 07:20:00,31.50883054956692,31.457574799012555
2006-Nov-17 07:30:00,31.6339328105365,31.508752314179908
2006-Nov-17 07:40:00,31.70120137547982,31.497106773752314
2006-Nov-17 07:50:00,31.774111929895515,31.47901309504078
2006-Nov-17 08:00:00,31.87353872158941,31.473258571775013
2006-Nov-17 08:10:00,32.66414830501766,32.20841022326145
2006-Nov-17 08:20:00,32.965933343514195,32.4040521819882
2006-Nov-17 08:30:00,33.451565494591094,32.720102872776
2006-Nov-17 08:40:00,33.72734476932292,32.854156424874716
2006-Nov-17 08:50:00,33.879402405846584,32.8812169035646
2006-Nov-17 09:00:00,34.03632165625885,32.91098009572897
2006-Nov-17 09:10:00,34.24555586947925,32.97735760017362
2006-Nov-17 09:20:00,34.481659560391336,33.05657663172907
2006-Nov-17 09:30:00,34.71907684302469,33.12963788232591
2006-Nov-17 09:40:00,34.954484556175224,33.19644010431218
2006-Nov-17 09:50:00,35.19090593366863,33.262506417885966
2006-Nov-17 10:00:00,35.42997557192445,33.330182394117465
2006-Nov-17 10:10:00,35.6627405421144,33.39406668705474
2006-Nov-17 10:20:00,35.89226079729834,33.454845685404855
2006-Nov-17 10:30:00,36.12470724918771,33.51534841003644
2006-Nov-17 10:40:00,36.35841667243652,33.576990833184475
2006-Nov-17 10:50:00,36.59039177877945,33.63969713440204
2006-Nov-17 11:00:00,36.820132312697986,33.703378274256764
2006-Nov-17 11:10:00,37.05151641453697,33.77022495322647
2006-Nov-17 11:20:00,37.284533734878124,33.8400753852365
2006-Nov-17 11:30:00,37.5174711365761,33.91180700108545
2006-Nov-17 11:40:00,37.748413824977625,33.98525761271332
2006-Nov-17 11:50:00,37.976826683093755,34.06050669409893
2006-Nov-17 12:00:00,38.203117813760386,34.137913347862664
2006-Nov-17 12:10:00,38.37999784350426,34.16051023660963
2006-Nov-17 12:20:00,38.56236926501689,34.19396175277829
2006-Nov-17 12:30:00,38.76479986883352,34.25767289610189
2006-Nov-17 12:40:00,38.970929426862845,34.3340713709077
2006-Nov-17 12:50:00,39.16977348879587,34.40916984143439
2006-Nov-17 13:00:00,39.3616355105917,34.48242258658716
2006-Nov-17 13:10:00,39.595172096073945,34.61032639530538
2006-Nov-17 13:20:00,39.81651335998889,34.730478620146094
2006-Nov-17 13:30:00,40.01151920069595,34.82441237822219
2006-Nov-17 13:40:00,40.194177231032945,34.90980194769228
2006-Nov-17 13:50:00,40.374180409910416,34.999740422293556
2006-Nov-17 14:00:00,40.55096381188733,35.09453777004943
2006-Nov-17 14:10:00,40.721879019930014,35.19063371380967
2006-Nov-17 14:20:00,40.88580202776463,35.2867867508763
2006-Nov-17 14:30:00,41.04343667563725,35.383385961454835
2006-Nov-17 14:40:00,41.19363998353673,35.48101394007104
2006-Nov-17 14:50:00,41.33614747231786,35.57963107714797
2006-Nov-17 15:00:00,41.470949561969526,35.678956505301976
2006-Nov-17 15:10:00,41.59307739774461,35.77550789999702
2006-Nov-17 15:20:00,41.7068215303275,35.87083123749398
2006-Nov-17 15:30:00,41.81390905262599,35.966698894833705
2006-Nov-17 15:40:00,41.911538260178574,36.06349307939609
2006-Nov-17 15:50:00,41.99869748213233,36.1608578585659
2006-Nov-17 16:00:00,42.076243897998864,36.25859393287108
2006-Nov-17 16:10:00,42.1484369214885,36.35667038407436
2006-Nov-17 16:20:00,42.2164012574777,36.455136795495044
2006-Nov-17 16:30:00,42.278055634777616,36.55397605339533
2006-Nov-17 16:40:00,42.32677263963875,36.65313847933343
2006-Nov-17 16:50:00,42.36127761332409,36.75256859179727
2006-Nov-17 17:00:00,42.38267723954097,36.852177575448195
2006-Nov-17 17:10:00,42.22198130360782,36.78304456023497
2006-Nov-17 17:20:00,42.08448612537283,36.74672619806913
2006-Nov-17 17:30:00,42.0294968734775,36.802424263715075
2006-Nov-17 17:40:00,41.991169990705856,36.89605233131133
2006-Nov-17 17:50:00,41.92385376905139,36.9826048388811
2006-Nov-17 18:00:00,41.79773266199259,37.057445373916295
2006-Nov-17 18:10:00,41.47174678477647,36.869792238930515
2006-Nov-17 18:20:00,41.101699581384246,36.74963267361596
2006-Nov-17 18:30:00,40.8924303046858,36.7522980146465
2006-Nov-17 18:40:00,40.77418704622989,36.80271110078515
2006-Nov-17 18:50:00,40.66214604256353,36.84296162552681
2006-Nov-17 19:00:00,40.533409268061895,36.86584708449197
2006-Nov-17 19:10:00,40.41783507374501,36.89396265786522
2006-Nov-17 19:20:00,40.32468940390863,36.93309204282139
2006-Nov-17 19:30:00,40.24570127582782,36.9773035004495
2006-Nov-17 19:40:00,40.172663028012074,37.021183238736505
2006-Nov-17 19:50:00,40.10119461799696,37.06276686245896
2006-Nov-17 20:00:00,40.033898934917495,37.10252169906348
2006-Nov-17 20:10:00,39.786281346655805,36.959549691230606
2006-Nov-17 20:20:00,39.56309974821617,36.835266044847685
2006-Nov-17 20:30:00,39.44533354986346,36.81184035081515
2006-Nov-17 20:40:00,39.39384805432964,36.845897988554185
2006-Nov-17 20:50:00,39.35470970324416,36.883430093951546
2006-Nov-17 21:00:00,39.30707152366092,36.90740276647975
2006-Nov-17 21:10:00,39.24351089100384,36.91666985060285
2006-Nov-17 21:20:00,39.17207809377098,36.9193480523499
2006-Nov-17 21:30:00,39.10067169288291,36.92108588613053
2006-Nov-17 21:40:00,39.03141546021333,36.92251014888452
2006-Nov-17 21:50:00,38.963208910549454,36.92253315306356
2006-Nov-17 22:00:00,38.89592088634927,36.92031220562795
2006-Nov-17 22:10:00,37.80170086396212,35.99229523328863
2006-Nov-17 22:20:00,37.36544302211996,35.57019596478196
2006-Nov-17 22:30:00,37.077326710158815,35.32026718218835
2006-Nov-17 22:40:00,36.58929107555329,34.879350879024365
2006-Nov-17 22:50:00,36.327071897843076,34.65947047706586
2006-Nov-17 23:00:00,36.199019014478395,34.58212442846493
2006-Nov-17 23:10:00,36.03847025124608,34.477901574644775
2006-Nov-17 23:20:00,35.85459197813283,34.34608244514069
2006-Nov-17 23:30:00,35.68077836072022,34.2191777823805
2006-Nov-17 23:40:00,35.52115070138176,34.10501891599549
2006-Nov-17 23:50:00,35.366457788938725,33.99582887126387
2006-Nov-18 00:00:00,35.21178094854966,33.88574153701372
2006-Nov-18 00:10:00,35.01554053252818,33.728132020948934
2006-Nov-18 00:20:00,34.83281836461383,33.58064316991005
2006-Nov-18 00:30:00,34.67570139908426,33.45952735780734
2006-Nov-18 00:40:00,34.52770014323073,33.34864883484896
2006-Nov-18 00:50:00,34.378196184769195,33.23554091099824
2006-Nov-18 01:00:00,34.22748686306603,33.1193615374692
2006-Nov-18 01:10:00,34.07645221544961,33.002111266630045
2006-Nov-18 01:20:00,33.92618532777304,32.88517933877433
2006-Nov-18 01:30:00,33.77693357330529,32.76863830602427
2006-Nov-18 01:40:00,33.62849716676578,32.65212332008576
2006-Nov-18 01:50:00,33.48068503254038,32.5354718424783
2006-Nov-18 02:00:00,33.33346384224971,32.41869722225206
2006-Nov-18 02:10:00,33.18665722473852,32.302734458796074
2006-Nov-18 02:20:00,33.04025404480089,32.18737352650349
2006-Nov-18 02:30:00,32.89420124340986,32.07209458702492
2006-Nov-18 02:40:00,32.7484492161379,31.95668707877737
2006-Nov-18 02:50:00,32.60296139634043,31.841185117282645
2006-Nov-18 03:00:00,32.457735349998195,31.72563926353172
2006-Nov-18 03:10:00,32.31382184770668,31.60833175090614
2006-Nov-18 03:20:00,32.1710555998908,31.489617761803327
2006-Nov-18 03:30:00,32.029071247741925,31.370436977558768
2006-Nov-18 03:40:00,31.887817560671383,31.251146962666205
2006-Nov-18 03:50:00,31.747311331806433,31.1316700518937
2006-Nov-18 04:00:00,31.60756596009372,31.011891848953795
2006-Nov-18 04:10:00,31.465224144567667,30.8918065188322
2006-Nov-18 04:20:00,31.320986883407468,30.771445838020735
2006-Nov-18 04:30:00,31.17632150983211,30.650830050527553
2006-Nov-18 04:40:00,31.03162409281923,30.52995016089603
2006-Nov-18 04:50:00,30.886690890412464,30.408800061302372
2006-Nov-18 05:00:00,30.741375182053787,30.2873720962933
2006-Nov-18 05:10:00,30.59600698413631,30.16567230617053
2006-Nov-18 05:20:00,30.450589901584205,30.04369863348734
2006-Nov-18 05:30:00,30.305023561391017,29.921455447202113
2006-Nov-18 05:40:00,30.159278778948284,29.798942412833313
2006-Nov-18 05:50:00,30.013380481229788,29.67616596869222
2006-Nov-18 06:00:00,29.86735415661428,29.553126849712644
2006-Nov-18 06:10:00,30.50596062412022,30.20143399624294
2006-Nov-18 06:20:00,31.002418491258847,30.784598871787594
2006-Nov-18 06:30:00,31.13190445969458,31.010948481238714
2006-Nov-18 06:40:00,31.06464271109761,30.993405621433944
2006-Nov-18 06:50:00,30.978180275140648,30.917754451890605
2006-Nov-18 07:00:00,30.95518907580848,30.870641903844806
2006-Nov-18 07:10:00,31.003136538549615,30.86684332479454
2006-Nov-18 07:20:00,31.087668227914953,30.88255220938329
2006-Nov-18 07:30:00,31.18480096534875,30.896898048675034
2006-Nov-18 07:40:00,31.281722105454712,30.90498786974107
2006-Nov-18 07:50:00,31.371424556935434,30.90886441719926
2006-Nov-18 08:00:00,31.45750126233642,30.91198247507645
2006-Nov-18 08:10:00,31.86223155430399,31.29891945829369
2006-Nov-18 08:20:00,32.294112935037525,31.648128655173444
2006-Nov-18 08:30:00,32.465451090748836,31.732183908565332
2006-Nov-18 08:40:00,32.524548366991986,31.701272097862308
2006-Nov-18 08:50:00,32.610317128471024,31.689633747373712
2006-Nov-18 09:00:00,32.74997168842363,31.715491742009153
2006-Nov-18 09:10:00,32.92510346550749,31.750094574051193
2006-Nov-18 09:20:00,33.11475769297741,31.776428004346826
2006-Nov-18 09:30:00,33.314004899346216,31.796089996236894
2006-Nov-18 09:40:00,33.520638229904286,31.81523546647229
2006-Nov-18 09:50:00,33.729426134916146,31.836357952847234
2006-Nov-18 10:00:00,33.94130699012189,31.859047717562476
2006-Nov-18 10:10:00,34.1522186085291,31.88029745421647
2006-Nov-18 10:20:00,34.36555928315557,31.90063833721815
2006-Nov-18 10:30:00,34.582834968369816,31.921714597694926
2006-Nov-18 10:40:00,34.79839436523137,31.944539332674314
2006-Nov-18 10:50:00,35.00866570465118,31.969176573572636
2006-Nov-18 11:00:00,35.21441436820048,31.99569494173727
2006-Nov-18 11:10:00,35.4207577968299,32.02408775589182
2006-Nov-18 11:20:00,35.62839056122877,32.05465876874235
2006-Nov-18 11:30:00,35.836009886397775,32.08745798555107
2006-Nov-18 11:40:00,36.043085944004176,32.12274565129498
2006-Nov-18 11:50:00,36.24840088216954,32.160479102304905
2006-Nov-18 12:00:00,36.45078185523896,32.20087620165791
2006-Nov-18 12:10:00,36.65235786956896,32.24612245925281
2006-Nov-18 12:20:00,36.85264185801492,32.29602768597035
2006-Nov-18 12:30:00,37.05050077620224,32.34917997420482
2006-Nov-18 12:40:00,37.24454248898504,32.40514509437976
2006-Nov-18 12:50:00,37.434461974517994,32.46378035004843
2006-Nov-18 13:00:00,37.62053503890024,32.52535870133747
2006-Nov-18 13:10:00,37.79681342214472,32.585171372454056
2006-Nov-18 13:20:00,37.96450288332585,32.643958234578236
2006-Nov-18 13:30:00,38.126817858996326,32.70393134151832
2006-Nov-18 13:40:00,38.28372557986974,32.76624985217311
2006-Nov-18 13:50:00,38.43445880087135,32.8305915766999
2006-Nov-18 14:00:00,38.57868788877806,32.89661654999347
2006-Nov-18 14:10:00,38.435292555640864,32.641783386648356
2006-Nov-18 14:20:00,38.34081505272071,32.42946191450308
2006-Nov-18 14:30:00,38.39269932142475,32.390632999263104
2006-Nov-18 14:40:00,38.5027411636157,32.446318221549504
2006-Nov-18 14:50:00,38.59591785946162,32.5063528870152
2006-Nov-18 15:00:00,38.662803868733526,32.545964136902406
2006-Nov-18 15:10:00,38.7180667632185,32.57524210301947
2006-Nov-18 15:20:00,38.77348687819918,32.60724001072292
2006-Nov-18 15:30:00,38.828124620429556,32.6452337554745
2006-Nov-18 15:40:00,38.87526626563637,32.68694733934637
2006-Nov-18 15:50:00,38.91198476287176,32.73012216176523
2006-Nov-18 16:00:00,38.938431080272956,32.7742904120321
2006-Nov-18 16:10:00,38.95531565874427,32.81970893993186
2006-Nov-18 16:20:00,38.96369005500903,32.86656608038936
2006-Nov-18 16:30:00,38.965465434709735,32.914735547280095
2006-Nov-18 16:40:00,38.95534901054932,32.96401400572915
2006-Nov-18 16:50:00,38.930951551788375,33.014224986183095
2006-Nov-18 17:00:00,38.89333278378743,33.06523837763304
2006-Nov-18 17:10:00,38.74262650425478,33.010675315157314
2006-Nov-18 17:20:00,38.58033009537253,32.95675392359813
2006-Nov-18 17:30:00,38.44712372338758,32.95246840781693
2006-Nov-18 17:40:00,38.317802770545235,32.98116780412043
2006-Nov-18 17:50:00,38.16732009013448,33.01549555515499
2006-Nov-18 18:00:00,37.95844024178863,33.04359471210352
2006-Nov-18 18:10:00,37.017180395476274,32.501924595428655
2006-Nov-18 18:20:00,36.62435291639122,32.24986099243899
2006-Nov-18 18:30:00,36.29346295908934,32.08664302203184
2006-Nov-18 18:40:00,35.74168122497643,31.79786993521835
2006-Nov-18 18:50:00,35.46360269214888,31.68408441612883
2006-Nov-18 19:00:00,35.23373190753687,31.607663358784457
2006-Nov-18 19:10:00,35.022781137239654,31.553065572526545
2006-Nov-18 19:20:00,34.84277387705828,31.518035613421862
2006-Nov-18 19:30:00,34.68604588300473,31.49280721361335
2006-Nov-18 19:40:00,34.54058139366331,31.469717216223483
2006-Nov-18 19:50:00,34.40158413861391,31.44685883330551
2006-Nov-18 20:00:00,34.26945865419734,31.424821162633815
2006-Nov-18 20:10:00,34.16477339032649,31.421443440226156
2006-Nov-18 20:20:00,34.08199472162788,31.43276766600676
2006-Nov-18 20:30:00,34.00939077391315,31.448795416790897
2006-Nov-18 20:40:00,33.94269850907451,31.465336275637263
2006-Nov-18 20:50:00,33.88227899615755,31.482872178017107
2006-Nov-18 21:00:00,33.82883268242304,31.502399432256247
2006-Nov-18 21:10:00,33.75228065961655,31.498044804040376
2006-Nov-18 21:20:00,33.65777915333514,31.473874013635182
2006-Nov-18 21:30:00,33.56117582490734,31.443854157492463
2006-Nov-18 21:40:00,33.46795187449327,31.414084861762635
2006-Nov-18 21:50:00,33.376149620602014,31.38378125959096
2006-Nov-18 22:00:00,33.28362658382916,31.350987770691162
2006-Nov-18 22:10:00,33.190525941753066,31.31534900623997
2006-Nov-18 22:20:00,33.097239552473134,31.277237016530137
2006-Nov-18 22:30:00,33.00381565897798,31.2370603232792
2006-Nov-18 22:40:00,32.910087008083465,31.194827818187242
2006-Nov-18 22:50:00,32.815968064461686,31.150574329573196
2006-Nov-18 23:00:00,32.72142000586274,31.10427131615662
2006-Nov-18 23:10:00,32.62645243586135,31.056037223181143
2006-Nov-18 23:20:00,32.53104103491362,31.00589794738223
2006-Nov-18 23:30:00,32.43518454680735,30.953962235155473
2006-Nov-18 23:40:00,32.33886216222725,30.900244496163815
2006-Nov-18 23:50:00,32.24208219122415,30.8448428737566
2006-Nov-19 00:00:00,32.144835256014716,30.78777673768099
2006-Nov-19 00:10:00,32.047164902505955,30.729140288341004
2006-Nov-19 00:20:00,31.949062552333064,30.668954254942197
2006-Nov-19 00:30:00,31.85053050965085,30.607305884175585
2006-Nov-19 00:40:00,31.751565048613323,30.544215911287427
2006-Nov-19 00:50:00,31.652184197840675,30.479765389249128
2006-Nov-19 01:00:00,31.552392073494563,30.41397480234943
2006-Nov-19 01:10:00,31.452167835270785,30.346919219493564
2006-Nov-19 01:20:00,31.351521476942292,30.27861832175484
2006-Nov-19 01:30:00,31.250482942802634,30.209141440613383
2006-Nov-19 01:40:00,31.14904188624219,30.1385071088528
2006-Nov-19 01:50:00,31.047215971601215,30.066779233807136
2006-Nov-19 02:00:00,30.94500547585136,29.99397516761787
2006-Nov-19 02:10:00,30.842373005765015,29.920155219551194
2006-Nov-19 02:20:00,30.739343679678786,29.845335263897912
2006-Nov-19 02:30:00,30.63596569366056,29.769569054100234
2006-Nov-19 02:40:00,30.53225706121395,29.69287093142982
2006-Nov-19 02:50:00,30.428231776343623,29.615291025654983
2006-Nov-19 03:00:00,30.323895487251693,29.53684274406237
2006-Nov-19 03:10:00,30.21835694271618,29.456737419516507
2006-Nov-19 03:20:00,30.11183373354104,29.3751540063064
2006-Nov-19 03:30:00,30.004834593201892,29.292599643493855
2006-Nov-19 03:40:00,29.89754132106496,29.209274746009577
2006-Nov-19 03:50:00,29.7899218703007,29.12518718133277
2006-Nov-19 04:00:00,29.68192780804742,29.040288135307105
2006-Nov-19 04:10:00,29.572528832901522,28.9536953178856
2006-Nov-19 04:20:00,29.46198786808752,28.865617751521324
2006-Nov-19 04:30:00,29.35089498543031,28.776610287619597
2006-Nov-19 04:40:00,29.239456959364457,28.686887965644303
2006-Nov-19 04:50:00,29.127635113423903,28.596447792604035
2006-Nov-19 05:00:00,29.015373735157723,28.505233529231244
2006-Nov-19 05:10:00,28.903731756586478,28.41418067582269
2006-Nov-19 05:20:00,28.792502951277026,28.323129963668997
2006-Nov-19 05:30:00,28.681154066118648,28.231620859918404
2006-Nov-19 05:40:00,28.56949595650732,28.139459366463417
2006-Nov-19 05:50:00,28.4575951807722,28.0467104369591
2006-Nov-19 06:00:00,28.3455236519891,27.953444910260952
2006-Nov-19 06:10:00,28.243862228999287,27.868322564281847
2006-Nov-19 06:20:00,28.150133235250085,27.78957572025886
2006-Nov-19 06:30:00,28.058703246044647,27.712449754533402
2006-Nov-19 06:40:00,27.96764743361864,27.63504265989736
2006-Nov-19 06:50:00,27.87945991454852,27.557712088665703
2006-Nov-19 07:00:00,27.823133697131343,27.481068425241205
2006-Nov-19 07:10:00,27.839518336557468,27.448046969087272
2006-Nov-19 07:20:00,27.90403490068154,27.450655845935724
2006-Nov-19 07:30:00,27.987209832140664,27.4662298674249
2006-Nov-19 07:40:00,28.082731991439022,27.485557992334332
2006-Nov-19 07:50:00,28.19516162133022,27.510106015795554
2006-Nov-19 08:00:00,28.328401128840344,27.54303853401407
2006-Nov-19 08:10:00,28.4190640152253,27.52641611294389
2006-Nov-19 08:20:00,28.475494390347063,27.4653201701634
2006-Nov-19 08:30:00,28.53068641209547,27.39030455050085
2006-Nov-19 08:40:00,28.597350903454405,27.318440346779987
2006-Nov-19 08:50:00,28.67051320829052,27.250409009531122
2006-Nov-19 09:00:00,28.746900558319606,27.182296763810072
2006-Nov-19 09:10:00,28.874337475264582,27.15489389555702
2006-Nov-19 09:20:00,29.046311275065367,27.163498769240412
2006-Nov-19 09:30:00,29.23947668311541,27.186795233661954
2006-Nov-19 09:40:00,29.439239766797904,27.214135441048384
2006-Nov-19 09:50:00,29.643426773714584,27.2457786564202
2006-Nov-19 10:00:00,29.855707056294424,27.285225399038417
2006-Nov-19 10:10:00,30.06313423539584,27.321953685178453
2006-Nov-19 10:20:00,30.26401001057989,27.35458581362281
2006-Nov-19 10:30:00,30.464267363461264,27.38841638350615
2006-Nov-19 10:40:00,30.666283514711292,27.42560865182522
2006-Nov-19 10:50:00,30.869414662126296,27.46617740153608
2006-Nov-19 11:00:00,31.073147960973756,27.51055089550433
2006-Nov-19 11:10:00,31.267670550551077,27.54920889481747
2006-Nov-19 11:20:00,31.454277697267155,27.582874112796635
2006-Nov-19 11:30:00,31.63838148144468,27.61669696894982
2006-Nov-19 11:40:00,31.821702642257623,27.65485446908813
2006-Nov-19 11:50:00,32.00354368464833,27.69722006001477
2006-Nov-19 12:00:00,32.18322544454013,27.742659260211834
2006-Nov-19 12:10:00,32.35210815310201,27.7855146400104
2006-Nov-19 12:20:00,32.5110936334295,27.82636595838168
2006-Nov-19 12:30:00,32.66451825897533,27.868508384413172
2006-Nov-19 12:40:00,32.814169109174344,27.913572069727042
2006-Nov-19 12:50:00,32.959710888217224,27.96144209920644
2006-Nov-19 13:00:00,33.10073145426415,28.011783827901066
2006-Nov-19 13:10:00,33.240415836869175,28.064346763461465
2006-Nov-19 13:20:00,33.37897295902467,28.119280324496167
2006-Nov-19 13:30:00,33.515261575726896,28.176476880009922
2006-Nov-19 13:40:00,33.647317557841944,28.235978998453145
2006-Nov-19 13:50:00,33.77433672722602,28.297579544893367
2006-Nov-19 14:00:00,33.89652821787354,28.36126626211538
2006-Nov-19 14:10:00,34.00799705889669,28.42182427451282
2006-Nov-19 14:20:00,34.10975771354341,28.47939311734395
2006-Nov-19 14:30:00,34.2051105611228,28.53639460434594
2006-Nov-19 14:40:00,34.29425607352646,28.59462151381208
2006-Nov-19 14:50:00,34.37678942732325,28.654352630983333
2006-Nov-19 15:00:00,34.45240342340453,28.715286854166674
2006-Nov-19 15:10:00,34.52288258649465,28.777048621411126
2006-Nov-19 15:20:00,34.588533113361976,28.839540862036127
2006-Nov-19 15:30:00,34.65117298350866,28.90271141251108
2006-Nov-19 15:40:00,34.70760190028341,28.96656227254584
2006-Nov-19 15:50:00,34.755094748774574,29.031026339597364
2006-Nov-19 16:00:00,34.79331148415315,29.096039568408116
2006-Nov-19 16:10:00,34.81271215575558,29.151386587974798
2006-Nov-19 16:20:00,34.8164101628167,29.19698132871616
2006-Nov-19 16:30:00,34.811034078149206,29.23755534871853
2006-Nov-19 16:40:00,34.793872108612454,29.27602706968375
2006-Nov-19 16:50:00,34.76333342812061,29.31178216873662
2006-Nov-19 17:00:00,34.71998915778258,29.343887241699775
2006-Nov-19 17:10:00,34.64657569170933,29.354372315214714
2006-Nov-19 17:20:00,34.548034746617574,29.34487131803831
2006-Nov-19 17:30:00,34.43525521475914,29.329798297246445
2006-Nov-19 17:40:00,34.30063928635057,29.3180860229097
2006-Nov-19 17:50:00,34.14047922705985,29.30929730676113
2006-Nov-19 18:00:00,33.92338589631363,29.298829388860746
2006-Nov-19 18:10:00,33.7127271972416,29.306529020209954
2006-Nov-19 18:20:00,33.542902477730365,29.329678220798833
2006-Nov-19 18:30:00,33.401790290277084,29.35663442805223
2006-Nov-19 18:40:00,33.271679910040966,29.380993325991014
2006-Nov-19 18:50:00,33.14687001371657,29.40259238622536
2006-Nov-19 19:00:00,33.02862409170944,29.422924700170483
2006-Nov-19 19:10:00,32.919394075838284,29.442680600809293
2006-Nov-19 19:20:00,32.81799064065537,29.461492744093622
2006-Nov-19 19:30:00,32.721850053504525,29.4789602159591
2006-Nov-19 19:40:00,32.630046114180395,29.494749539290368
2006-Nov-19 19:50:00,32.54204830616698,29.508795685105515
2006-Nov-19 20:00:00,32.45733154599408,29.520890506559162
2006-Nov-19 20:10:00,32.40606881278619,29.55992279675465
2006-Nov-19 20:20:00,32.38094766014192,29.620920097839942
2006-Nov-19 20:30:00,32.36481927706679,29.687937473024327
2006-Nov-19 20:40:00,32.351253869438125,29.75340073055399
2006-Nov-19 20:50:00,32.340830758736715,29.8177089488019
2006-Nov-19 21:00:00,32.33538785809219,29.882744322800995
2006-Nov-19 21:10:00,32.30609145312595,29.92236320641497
2006-Nov-19 21:20:00,32.25750143496983,29.939250375919844
2006-Nov-19 21:30:00,32.204527452222074,29.947594114105353
2006-Nov-19 21:40:00,32.15326302858115,29.954850987111666
2006-Nov-19 21:50:00,32.10248039407204,29.96110326204926
2006-Nov-19 22:00:00,32.050089181044136,29.964357849460974
2006-Nov-19 22:10:00,31.994666785099223,29.963034013442485
2006-Nov-19 22:20:00,31.936835151103228,29.957535353952395
2006-Nov-19 22:30:00,31.877489557782468,29.948888953658464
2006-Nov-19 22:40:00,31.81680534810457,29.937447828294054
2006-Nov-19 22:50:00,31.754690975474908,29.9232796377181
2006-Nov-19 23:00:00,31.691025636653706,29.906276956100456
2006-Nov-19 23:10:00,31.62692300236448,29.88748176415962
2006-Nov-19 23:20:00,31.56218057487958,29.866789125948095
2006-Nov-19 23:30:00,31.496289665969158,29.84383270583551
2006-Nov-19 23:40:00,31.42902723288645,29.818394146243868
2006-Nov-19 23:50:00,31.36049373602476,29.790613793276503
2006-Nov-20 00:00:00,31.290762423107804,29.760584148392738
2006-Nov-20 00:10:00,31.26372225324439,29.774826308258223
2006-Nov-20 00:20:00,31.226020712882587,29.779482201888747
2006-Nov-20 00:30:00,31.16282827202191,29.756304979977944
2006-Nov-20 00:40:00,31.088951627022343,29.718836585089303
2006-Nov-20 00:50:00,31.016027617939702,29.68031882044229
2006-Nov-20 01:00:00,30.944935616854426,29.643242358057428
2006-Nov-20 01:10:00,30.872020885806798,29.604322759443768
2006-Nov-20 01:20:00,30.796357139396026,29.562077173528717
2006-Nov-20 01:30:00,30.718909632745614,29.517161263708537
2006-Nov-20 01:40:00,30.6403879615728,29.47036012999232
2006-Nov-20 01:50:00,30.560896070866004,29.421966620077086
2006-Nov-20 02:00:00,30.480291704754382,29.371884885802558
2006-Nov-20 02:10:00,30.399478726729807,29.321030568549705
2006-Nov-20 02:20:00,30.318292448456887,29.26926059725115
2006-Nov-20 02:30:00,30.236334918541566,29.21616757139673
2006-Nov-20 02:40:00,30.15335852824313,29.1615516440946
2006-Nov-20 02:50:00,30.069513133817036,29.10550960976793
2006-Nov-20 03:00:00,29.984850463788373,29.048122149372027
2006-Nov-20 03:10:00,29.89748424876614,28.987689732887482
2006-Nov-20 03:20:00,29.80782922574297,28.924531492844665
2006-Nov-20 03:30:00,29.716974997964172,28.859695818839118
2006-Nov-20 03:40:00,29.625331071471926,28.793634732168215
