Zone Timestep,Environment:Site Diffuse Solar Radiation Rate per Area[W/m2]
2006-Dec-15 21:30:00,0.0
2006-Dec-15 21:40:00,0.0
2006-Dec-15 21:50:00,0.0
2006-Dec-15 22:00:00,0.0
2006-Dec-15 22:10:00,0.0
2006-Dec-15 22:20:00,0.0
2006-Dec-15 22:30:00,0.0
2006-Dec-15 22:40:00,0.0
2006-Dec-15 22:50:00,0.0
2006-Dec-15 23:00:00,0.0
2006-Dec-15 23:10:00,0.0
2006-Dec-15 23:20:00,0.0
2006-Dec-15 23:30:00,0.0
2006-Dec-15 23:40:00,0.0
2006-Dec-15 23:50:00,0.0
2006-Dec-16 00:00:00,0.0
2006-Dec-16 00:10:00,0.0
2006-Dec-16 00:20:00,0.0
2006-Dec-16 00:30:00,0.0
2006-Dec-16 00:40:00,0.0
2006-Dec-16 00:50:00,0.0
2006-Dec-16 01:00:00,0.0
2006-Dec-16 01:10:00,0.0
2006-Dec-16 01:20:00,0.0
2006-Dec-16 01:30:00,0.0
2006-Dec-16 01:40:00,0.0
2006-Dec-16 01:50:00,0.0
2006-Dec-16 02:00:00,0.0
2006-Dec-16 02:10:00,0.0
2006-Dec-16 02:20:00,0.0
2006-Dec-16 02:30:00,0.0
2006-Dec-16 02:40:00,0.0
2006-Dec-16 02:50:00,0.0
2006-Dec-16 03:00:00,0.0
2006-Dec-16 03:10:00,0.0
2006-Dec-16 03:20:00,0.0
2006-Dec-16 03:30:00,0.0
2006-Dec-16 03:40:00,0.0
2006-Dec-16 03:50:00,0.0
2006-Dec-16 04:00:00,0.0
2006-Dec-16 04:10:00,0.0
2006-Dec-16 04:20:00,0.0
2006-Dec-16 04:30:00,0.0
2006-Dec-16 04:40:00,0.0
2006-Dec-16 04:50:00,0.0
2006-Dec-16 05:00:00,0.0
2006-Dec-16 05:10:00,0.0
2006-Dec-16 05:20:00,0.0
2006-Dec-16 05:30:00,0.0
2006-Dec-16 05:40:00,0.0
2006-Dec-16 05:50:00,0.0
2006-Dec-16 06:00:00,0.0
2006-Dec-16 06:10:00,0.0
2006-Dec-16 06:20:00,0.0
2006-Dec-16 06:30:00,0.0
2006-Dec-16 06:40:00,0.0
2006-Dec-16 06:50:00,0.0
2006-Dec-16 07:00:00,0.0
2006-Dec-16 07:10:00,9.333333333333334
2006-Dec-16 07:20:00,11.666666666666668
2006-Dec-16 07:30:00,14.0
2006-Dec-16 07:40:00,21.5
2006-Dec-16 07:50:00,28.999999999999993
2006-Dec-16 08:00:00,36.5
2006-Dec-16 08:10:00,44.0
2006-Dec-16 08:20:00,51.50000000000001
2006-Dec-16 08:30:00,59.0
2006-Dec-16 08:40:00,71.66666666666667
2006-Dec-16 08:50:00,84.33333333333333
2006-Dec-16 09:00:00,97.0
2006-Dec-16 09:10:00,109.66666666666667
2006-Dec-16 09:20:00,122.33333333333333
2006-Dec-16 09:30:00,135.0
2006-Dec-16 09:40:00,132.5
2006-Dec-16 09:50:00,130.0
2006-Dec-16 10:00:00,127.5
2006-Dec-16 10:10:00,125.0
2006-Dec-16 10:20:00,122.5
2006-Dec-16 10:30:00,120.0
2006-Dec-16 10:40:00,119.33333333333333
2006-Dec-16 10:50:00,118.66666666666667
2006-Dec-16 11:00:00,118.0
2006-Dec-16 11:10:00,117.33333333333334
2006-Dec-16 11:20:00,116.66666666666667
2006-Dec-16 11:30:00,116.0
2006-Dec-16 11:40:00,112.83333333333334
2006-Dec-16 11:50:00,109.66666666666667
2006-Dec-16 12:00:00,106.5
2006-Dec-16 12:10:00,103.33333333333333
2006-Dec-16 12:20:00,100.16666666666667
2006-Dec-16 12:30:00,97.0
2006-Dec-16 12:40:00,96.66666666666667
2006-Dec-16 12:50:00,96.33333333333333
2006-Dec-16 13:00:00,96.0
2006-Dec-16 13:10:00,95.66666666666667
2006-Dec-16 13:20:00,95.33333333333334
2006-Dec-16 13:30:00,95.0
2006-Dec-16 13:40:00,94.33333333333333
2006-Dec-16 13:50:00,93.66666666666667
2006-Dec-16 14:00:00,93.0
2006-Dec-16 14:10:00,92.33333333333333
2006-Dec-16 14:20:00,91.66666666666667
2006-Dec-16 14:30:00,91.0
2006-Dec-16 14:40:00,89.83333333333334
2006-Dec-16 14:50:00,88.66666666666666
2006-Dec-16 15:00:00,87.5
2006-Dec-16 15:10:00,86.33333333333333
2006-Dec-16 15:20:00,85.16666666666666
2006-Dec-16 15:30:00,84.0
2006-Dec-16 15:40:00,82.0
2006-Dec-16 15:50:00,80.0
2006-Dec-16 16:00:00,78.0
2006-Dec-16 16:10:00,76.0
2006-Dec-16 16:20:00,74.0
2006-Dec-16 16:30:00,72.0
2006-Dec-16 16:40:00,68.0
2006-Dec-16 16:50:00,64.0
2006-Dec-16 17:00:00,60.0
2006-Dec-16 17:10:00,55.99999999999999
2006-Dec-16 17:20:00,52.0
2006-Dec-16 17:30:00,48.0
2006-Dec-16 17:40:00,40.0
2006-Dec-16 17:50:00,32.0
2006-Dec-16 18:00:00,0.0
2006-Dec-16 18:10:00,0.0
2006-Dec-16 18:20:00,0.0
2006-Dec-16 18:30:00,0.0
2006-Dec-16 18:40:00,0.0
2006-Dec-16 18:50:00,0.0
2006-Dec-16 19:00:00,0.0
2006-Dec-16 19:10:00,0.0
2006-Dec-16 19:20:00,0.0
2006-Dec-16 19:30:00,0.0
2006-Dec-16 19:40:00,0.0
2006-Dec-16 19:50:00,0.0
2006-Dec-16 20:00:00,0.0
2006-Dec-16 20:10:00,0.0
2006-Dec-16 20:20:00,0.0
2006-Dec-16 20:30:00,0.0
2006-Dec-16 20:40:00,0.0
2006-Dec-16 20:50:00,0.0
2006-Dec-16 21:00:00,0.0
2006-Dec-16 21:10:00,0.0
2006-Dec-16 21:20:00,0.0
2006-Dec-16 21:30:00,0.0
2006-Dec-16 21:40:00,0.0
2006-Dec-16 21:50:00,0.0
2006-Dec-16 22:00:00,0.0
2006-Dec-16 22:10:00,0.0
2006-Dec-16 22:20:00,0.0
2006-Dec-16 22:30:00,0.0
2006-Dec-16 22:40:00,0.0
2006-Dec-16 22:50:00,0.0
2006-Dec-16 23:00:00,0.0
2006-Dec-16 23:10:00,0.0
2006-Dec-16 23:20:00,0.0
2006-Dec-16 23:30:00,0.0
2006-Dec-16 23:40:00,0.0
2006-Dec-16 23:50:00,0.0
2006-Dec-17 00:00:00,0.0
2006-Dec-17 00:10:00,0.0
2006-Dec-17 00:20:00,0.0
2006-Dec-17 00:30:00,0.0
2006-Dec-17 00:40:00,0.0
2006-Dec-17 00:50:00,0.0
2006-Dec-17 01:00:00,0.0
2006-Dec-17 01:10:00,0.0
2006-Dec-17 01:20:00,0.0
2006-Dec-17 01:30:00,0.0
2006-Dec-17 01:40:00,0.0
2006-Dec-17 01:50:00,0.0
2006-Dec-17 02:00:00,0.0
2006-Dec-17 02:10:00,0.0
2006-Dec-17 02:20:00,0.0
2006-Dec-17 02:30:00,0.0
2006-Dec-17 02:40:00,0.0
2006-Dec-17 02:50:00,0.0
2006-Dec-17 03:00:00,0.0
2006-Dec-17 03:10:00,0.0
2006-Dec-17 03:20:00,0.0
2006-Dec-17 03:30:00,0.0
2006-Dec-17 03:40:00,0.0
2006-Dec-17 03:50:00,0.0
2006-Dec-17 04:00:00,0.0
2006-Dec-17 04:10:00,0.0
2006-Dec-17 04:20:00,0.0
2006-Dec-17 04:30:00,0.0
2006-Dec-17 04:40:00,0.0
2006-Dec-17 04:50:00,0.0
2006-Dec-17 05:00:00,0.0
2006-Dec-17 05:10:00,0.0
2006-Dec-17 05:20:00,0.0
2006-Dec-17 05:30:00,0.0
2006-Dec-17 05:40:00,0.0
2006-Dec-17 05:50:00,0.0
2006-Dec-17 06:00:00,0.0
2006-Dec-17 06:10:00,0.0
2006-Dec-17 06:20:00,0.0
2006-Dec-17 06:30:00,0.0
2006-Dec-17 06:40:00,0.0
2006-Dec-17 06:50:00,0.0
2006-Dec-17 07:00:00,0.0
2006-Dec-17 07:10:00,10.000000000000002
2006-Dec-17 07:20:00,12.5
2006-Dec-17 07:30:00,15.0
2006-Dec-17 07:40:00,21.5
2006-Dec-17 07:50:00,28.0
2006-Dec-17 08:00:00,34.5
2006-Dec-17 08:10:00,41.00000000000001
2006-Dec-17 08:20:00,47.5
2006-Dec-17 08:30:00,54.0
2006-Dec-17 08:40:00,62.33333333333333
2006-Dec-17 08:50:00,70.66666666666666
2006-Dec-17 09:00:00,79.0
2006-Dec-17 09:10:00,87.33333333333334
2006-Dec-17 09:20:00,95.66666666666667
2006-Dec-17 09:30:00,104.0
2006-Dec-17 09:40:00,125.66666666666666
2006-Dec-17 09:50:00,147.33333333333331
2006-Dec-17 10:00:00,169.0
2006-Dec-17 10:10:00,190.66666666666669
2006-Dec-17 10:20:00,212.33333333333331
2006-Dec-17 10:30:00,234.0
2006-Dec-17 10:40:00,242.33333333333331
2006-Dec-17 10:50:00,250.66666666666669
2006-Dec-17 11:00:00,259.0
2006-Dec-17 11:10:00,267.3333333333333
2006-Dec-17 11:20:00,275.6666666666667
2006-Dec-17 11:30:00,284.0
2006-Dec-17 11:40:00,286.5
2006-Dec-17 11:50:00,289.0
2006-Dec-17 12:00:00,291.5
2006-Dec-17 12:10:00,294.0
2006-Dec-17 12:20:00,296.5
2006-Dec-17 12:30:00,299.0
2006-Dec-17 12:40:00,299.5
2006-Dec-17 12:50:00,300.0
2006-Dec-17 13:00:00,300.5
2006-Dec-17 13:10:00,301.0
2006-Dec-17 13:20:00,301.5
2006-Dec-17 13:30:00,302.0
2006-Dec-17 13:40:00,294.83333333333337
2006-Dec-17 13:50:00,287.66666666666663
2006-Dec-17 14:00:00,280.5
2006-Dec-17 14:10:00,273.3333333333333
2006-Dec-17 14:20:00,266.1666666666667
2006-Dec-17 14:30:00,259.0
2006-Dec-17 14:40:00,251.83333333333334
2006-Dec-17 14:50:00,244.66666666666669
2006-Dec-17 15:00:00,237.5
2006-Dec-17 15:10:00,230.33333333333334
2006-Dec-17 15:20:00,223.16666666666666
2006-Dec-17 15:30:00,216.0
2006-Dec-17 15:40:00,202.16666666666666
2006-Dec-17 15:50:00,188.33333333333334
2006-Dec-17 16:00:00,174.5
2006-Dec-17 16:10:00,160.66666666666666
2006-Dec-17 16:20:00,146.83333333333334
2006-Dec-17 16:30:00,133.0
2006-Dec-17 16:40:00,124.0
2006-Dec-17 16:50:00,115.0
2006-Dec-17 17:00:00,106.0
2006-Dec-17 17:10:00,97.0
2006-Dec-17 17:20:00,88.0
2006-Dec-17 17:30:00,79.0
2006-Dec-17 17:40:00,65.83333333333334
2006-Dec-17 17:50:00,52.66666666666667
2006-Dec-17 18:00:00,0.0
2006-Dec-17 18:10:00,0.0
2006-Dec-17 18:20:00,0.0
2006-Dec-17 18:30:00,0.0
2006-Dec-17 18:40:00,0.0
2006-Dec-17 18:50:00,0.0
2006-Dec-17 19:00:00,0.0
2006-Dec-17 19:10:00,0.0
2006-Dec-17 19:20:00,0.0
2006-Dec-17 19:30:00,0.0
2006-Dec-17 19:40:00,0.0
2006-Dec-17 19:50:00,0.0
2006-Dec-17 20:00:00,0.0
2006-Dec-17 20:10:00,0.0
2006-Dec-17 20:20:00,0.0
2006-Dec-17 20:30:00,0.0
2006-Dec-17 20:40:00,0.0
2006-Dec-17 20:50:00,0.0
2006-Dec-17 21:00:00,0.0
2006-Dec-17 21:10:00,0.0
2006-Dec-17 21:20:00,0.0
2006-Dec-17 21:30:00,0.0
2006-Dec-17 21:40:00,0.0
2006-Dec-17 21:50:00,0.0
2006-Dec-17 22:00:00,0.0
2006-Dec-17 22:10:00,0.0
2006-Dec-17 22:20:00,0.0
2006-Dec-17 22:30:00,0.0
2006-Dec-17 22:40:00,0.0
2006-Dec-17 22:50:00,0.0
2006-Dec-17 23:00:00,0.0
2006-Dec-17 23:10:00,0.0
2006-Dec-17 23:20:00,0.0
2006-Dec-17 23:30:00,0.0
2006-Dec-17 23:40:00,0.0
2006-Dec-17 23:50:00,0.0
2006-Dec-18 00:00:00,0.0
2006-Dec-18 00:10:00,0.0
2006-Dec-18 00:20:00,0.0
2006-Dec-18 00:30:00,0.0
2006-Dec-18 00:40:00,0.0
2006-Dec-18 00:50:00,0.0
2006-Dec-18 01:00:00,0.0
2006-Dec-18 01:10:00,0.0
2006-Dec-18 01:20:00,0.0
2006-Dec-18 01:30:00,0.0
2006-Dec-18 01:40:00,0.0
2006-Dec-18 01:50:00,0.0
2006-Dec-18 02:00:00,0.0
2006-Dec-18 02:10:00,0.0
2006-Dec-18 02:20:00,0.0
2006-Dec-18 02:30:00,0.0
2006-Dec-18 02:40:00,0.0
2006-Dec-18 02:50:00,0.0
2006-Dec-18 03:00:00,0.0
2006-Dec-18 03:10:00,0.0
2006-Dec-18 03:20:00,0.0
2006-Dec-18 03:30:00,0.0
2006-Dec-18 03:40:00,0.0
2006-Dec-18 03:50:00,0.0
2006-Dec-18 04:00:00,0.0
2006-Dec-18 04:10:00,0.0
2006-Dec-18 04:20:00,0.0
2006-Dec-18 04:30:00,0.0
2006-Dec-18 04:40:00,0.0
2006-Dec-18 04:50:00,0.0
2006-Dec-18 05:00:00,0.0
2006-Dec-18 05:10:00,0.0
2006-Dec-18 05:20:00,0.0
2006-Dec-18 05:30:00,0.0
2006-Dec-18 05:40:00,0.0
2006-Dec-18 05:50:00,0.0
2006-Dec-18 06:00:00,0.0
2006-Dec-18 06:10:00,0.0
2006-Dec-18 06:20:00,0.0
2006-Dec-18 06:30:00,0.0
2006-Dec-18 06:40:00,0.0
2006-Dec-18 06:50:00,0.0
2006-Dec-18 07:00:00,0.0
2006-Dec-18 07:10:00,10.000000000000002
2006-Dec-18 07:20:00,12.5
2006-Dec-18 07:30:00,15.0
2006-Dec-18 07:40:00,21.333333333333332
2006-Dec-18 07:50:00,27.666666666666664
2006-Dec-18 08:00:00,34.0
2006-Dec-18 08:10:00,40.333333333333336
2006-Dec-18 08:20:00,46.66666666666667
2006-Dec-18 08:30:00,53.0
2006-Dec-18 08:40:00,58.833333333333336
2006-Dec-18 08:50:00,64.66666666666666
2006-Dec-18 09:00:00,70.5
2006-Dec-18 09:10:00,76.33333333333334
2006-Dec-18 09:20:00,82.16666666666667
2006-Dec-18 09:30:00,88.0
2006-Dec-18 09:40:00,91.16666666666667
2006-Dec-18 09:50:00,94.33333333333333
2006-Dec-18 10:00:00,97.5
2006-Dec-18 10:10:00,100.66666666666667
2006-Dec-18 10:20:00,103.83333333333334
2006-Dec-18 10:30:00,107.0
2006-Dec-18 10:40:00,109.16666666666667
2006-Dec-18 10:50:00,111.33333333333334
2006-Dec-18 11:00:00,113.5
2006-Dec-18 11:10:00,115.66666666666667
2006-Dec-18 11:20:00,117.83333333333333
2006-Dec-18 11:30:00,120.0
2006-Dec-18 11:40:00,120.33333333333333
2006-Dec-18 11:50:00,120.66666666666667
2006-Dec-18 12:00:00,121.0
2006-Dec-18 12:10:00,121.33333333333334
2006-Dec-18 12:20:00,121.66666666666667
2006-Dec-18 12:30:00,122.0
2006-Dec-18 12:40:00,122.16666666666667
2006-Dec-18 12:50:00,122.33333333333334
2006-Dec-18 13:00:00,122.5
2006-Dec-18 13:10:00,122.66666666666667
2006-Dec-18 13:20:00,122.83333333333333
2006-Dec-18 13:30:00,123.0
2006-Dec-18 13:40:00,122.66666666666666
2006-Dec-18 13:50:00,122.33333333333334
2006-Dec-18 14:00:00,122.0
2006-Dec-18 14:10:00,121.66666666666666
2006-Dec-18 14:20:00,121.33333333333334
2006-Dec-18 14:30:00,121.0
2006-Dec-18 14:40:00,120.0
2006-Dec-18 14:50:00,119.0
2006-Dec-18 15:00:00,118.0
2006-Dec-18 15:10:00,117.0
2006-Dec-18 15:20:00,116.0
2006-Dec-18 15:30:00,115.0
2006-Dec-18 15:40:00,112.16666666666667
2006-Dec-18 15:50:00,109.33333333333333
2006-Dec-18 16:00:00,106.5
2006-Dec-18 16:10:00,103.66666666666666
2006-Dec-18 16:20:00,100.83333333333333
2006-Dec-18 16:30:00,98.0
2006-Dec-18 16:40:00,92.16666666666667
2006-Dec-18 16:50:00,86.33333333333334
2006-Dec-18 17:00:00,80.5
2006-Dec-18 17:10:00,74.66666666666666
2006-Dec-18 17:20:00,68.83333333333333
2006-Dec-18 17:30:00,63.0
2006-Dec-18 17:40:00,52.5
2006-Dec-18 17:50:00,42.00000000000001
2006-Dec-18 18:00:00,0.0
2006-Dec-18 18:10:00,0.0
2006-Dec-18 18:20:00,0.0
2006-Dec-18 18:30:00,0.0
2006-Dec-18 18:40:00,0.0
2006-Dec-18 18:50:00,0.0
2006-Dec-18 19:00:00,0.0
2006-Dec-18 19:10:00,0.0
2006-Dec-18 19:20:00,0.0
2006-Dec-18 19:30:00,0.0
2006-Dec-18 19:40:00,0.0
2006-Dec-18 19:50:00,0.0
2006-Dec-18 20:00:00,0.0
2006-Dec-18 20:10:00,0.0
2006-Dec-18 20:20:00,0.0
2006-Dec-18 20:30:00,0.0
2006-Dec-18 20:40:00,0.0
2006-Dec-18 20:50:00,0.0
2006-Dec-18 21:00:00,0.0
2006-Dec-18 21:10:00,0.0
2006-Dec-18 21:20:00,0.0
2006-Dec-18 21:30:00,0.0
2006-Dec-18 21:40:00,0.0
2006-Dec-18 21:50:00,0.0
2006-Dec-18 22:00:00,0.0
2006-Dec-18 22:10:00,0.0
2006-Dec-18 22:20:00,0.0
2006-Dec-18 22:30:00,0.0
2006-Dec-18 22:40:00,0.0
2006-Dec-18 22:50:00,0.0
2006-Dec-18 23:00:00,0.0
2006-Dec-18 23:10:00,0.0
2006-Dec-18 23:20:00,0.0
2006-Dec-18 23:30:00,0.0
2006-Dec-18 23:40:00,0.0
2006-Dec-18 23:50:00,0.0
2006-Dec-19 00:00:00,0.0
2006-Dec-19 00:10:00,0.0
2006-Dec-19 00:20:00,0.0
2006-Dec-19 00:30:00,0.0
2006-Dec-19 00:40:00,0.0
2006-Dec-19 00:50:00,0.0
2006-Dec-19 01:00:00,0.0
2006-Dec-19 01:10:00,0.0
2006-Dec-19 01:20:00,0.0
2006-Dec-19 01:30:00,0.0
2006-Dec-19 01:40:00,0.0
2006-Dec-19 01:50:00,0.0
2006-Dec-19 02:00:00,0.0
2006-Dec-19 02:10:00,0.0
2006-Dec-19 02:20:00,0.0
2006-Dec-19 02:30:00,0.0
2006-Dec-19 02:40:00,0.0
2006-Dec-19 02:50:00,0.0
2006-Dec-19 03:00:00,0.0
2006-Dec-19 03:10:00,0.0
2006-Dec-19 03:20:00,0.0
2006-Dec-19 03:30:00,0.0
2006-Dec-19 03:40:00,0.0
2006-Dec-19 03:50:00,0.0
2006-Dec-19 04:00:00,0.0
2006-Dec-19 04:10:00,0.0
2006-Dec-19 04:20:00,0.0
2006-Dec-19 04:30:00,0.0
2006-Dec-19 04:40:00,0.0
2006-Dec-19 04:50:00,0.0
2006-Dec-19 05:00:00,0.0
2006-Dec-19 05:10:00,0.0
2006-Dec-19 05:20:00,0.0
2006-Dec-19 05:30:00,0.0
2006-Dec-19 05:40:00,0.0
2006-Dec-19 05:50:00,0.0
2006-Dec-19 06:00:00,0.0
2006-Dec-19 06:10:00,0.0
2006-Dec-19 06:20:00,0.0
2006-Dec-19 06:30:00,0.0
2006-Dec-19 06:40:00,0.0
2006-Dec-19 06:50:00,0.0
2006-Dec-19 07:00:00,0.0
2006-Dec-19 07:10:00,10.666666666666668
2006-Dec-19 07:20:00,13.333333333333334
2006-Dec-19 07:30:00,16.0
2006-Dec-19 07:40:00,23.833333333333332
2006-Dec-19 07:50:00,31.666666666666664
2006-Dec-19 08:00:00,39.5
2006-Dec-19 08:10:00,47.33333333333334
2006-Dec-19 08:20:00,55.166666666666664
2006-Dec-19 08:30:00,63.0
2006-Dec-19 08:40:00,70.5
2006-Dec-19 08:50:00,78.0
2006-Dec-19 09:00:00,85.5
2006-Dec-19 09:10:00,93.00000000000001
2006-Dec-19 09:20:00,100.5
2006-Dec-19 09:30:00,108.0
2006-Dec-19 09:40:00,113.16666666666666
2006-Dec-19 09:50:00,118.33333333333334
2006-Dec-19 10:00:00,123.5
2006-Dec-19 10:10:00,128.66666666666666
2006-Dec-19 10:20:00,133.83333333333334
2006-Dec-19 10:30:00,139.0
2006-Dec-19 10:40:00,148.33333333333334
2006-Dec-19 10:50:00,157.66666666666666
2006-Dec-19 11:00:00,167.0
2006-Dec-19 11:10:00,176.33333333333334
2006-Dec-19 11:20:00,185.66666666666666
2006-Dec-19 11:30:00,195.0
2006-Dec-19 11:40:00,194.66666666666666
2006-Dec-19 11:50:00,194.33333333333334
2006-Dec-19 12:00:00,194.0
2006-Dec-19 12:10:00,193.66666666666669
2006-Dec-19 12:20:00,193.33333333333334
2006-Dec-19 12:30:00,193.0
2006-Dec-19 12:40:00,195.0
2006-Dec-19 12:50:00,197.0
2006-Dec-19 13:00:00,199.0
2006-Dec-19 13:10:00,201.0
2006-Dec-19 13:20:00,203.0
2006-Dec-19 13:30:00,205.0
2006-Dec-19 13:40:00,204.66666666666669
2006-Dec-19 13:50:00,204.33333333333334
2006-Dec-19 14:00:00,204.0
2006-Dec-19 14:10:00,203.66666666666666
2006-Dec-19 14:20:00,203.33333333333334
2006-Dec-19 14:30:00,203.0
2006-Dec-19 14:40:00,201.83333333333334
2006-Dec-19 14:50:00,200.66666666666666
2006-Dec-19 15:00:00,199.5
2006-Dec-19 15:10:00,198.33333333333334
2006-Dec-19 15:20:00,197.16666666666669
2006-Dec-19 15:30:00,196.0
2006-Dec-19 15:40:00,190.33333333333334
2006-Dec-19 15:50:00,184.66666666666669
2006-Dec-19 16:00:00,179.0
2006-Dec-19 16:10:00,173.33333333333331
2006-Dec-19 16:20:00,167.66666666666666
2006-Dec-19 16:30:00,162.0
2006-Dec-19 16:40:00,149.33333333333334
2006-Dec-19 16:50:00,136.66666666666669
2006-Dec-19 17:00:00,124.0
2006-Dec-19 17:10:00,111.33333333333333
2006-Dec-19 17:20:00,98.66666666666666
2006-Dec-19 17:30:00,86.0
2006-Dec-19 17:40:00,71.66666666666667
2006-Dec-19 17:50:00,57.33333333333334
2006-Dec-19 18:00:00,0.0
2006-Dec-19 18:10:00,0.0
2006-Dec-19 18:20:00,0.0
2006-Dec-19 18:30:00,0.0
2006-Dec-19 18:40:00,0.0
2006-Dec-19 18:50:00,0.0
2006-Dec-19 19:00:00,0.0
2006-Dec-19 19:10:00,0.0
2006-Dec-19 19:20:00,0.0
2006-Dec-19 19:30:00,0.0
2006-Dec-19 19:40:00,0.0
2006-Dec-19 19:50:00,0.0
2006-Dec-19 20:00:00,0.0
2006-Dec-19 20:10:00,0.0
2006-Dec-19 20:20:00,0.0
2006-Dec-19 20:30:00,0.0
2006-Dec-19 20:40:00,0.0
2006-Dec-19 20:50:00,0.0
2006-Dec-19 21:00:00,0.0
2006-Dec-19 21:10:00,0.0
2006-Dec-19 21:20:00,0.0
2006-Dec-19 21:30:00,0.0
2006-Dec-19 21:40:00,0.0
2006-Dec-19 21:50:00,0.0
2006-Dec-19 22:00:00,0.0
2006-Dec-19 22:10:00,0.0
2006-Dec-19 22:20:00,0.0
2006-Dec-19 22:30:00,0.0
2006-Dec-19 22:40:00,0.0
2006-Dec-19 22:50:00,0.0
2006-Dec-19 23:00:00,0.0
2006-Dec-19 23:10:00,0.0
2006-Dec-19 23:20:00,0.0
2006-Dec-19 23:30:00,0.0
2006-Dec-19 23:40:00,0.0
2006-Dec-19 23:50:00,0.0
2006-Dec-20 00:00:00,0.0
2006-Dec-20 00:10:00,0.0
2006-Dec-20 00:20:00,0.0
2006-Dec-20 00:30:00,0.0
2006-Dec-20 00:40:00,0.0
2006-Dec-20 00:50:00,0.0
2006-Dec-20 01:00:00,0.0
2006-Dec-20 01:10:00,0.0
2006-Dec-20 01:20:00,0.0
2006-Dec-20 01:30:00,0.0
2006-Dec-20 01:40:00,0.0
2006-Dec-20 01:50:00,0.0
2006-Dec-20 02:00:00,0.0
2006-Dec-20 02:10:00,0.0
2006-Dec-20 02:20:00,0.0
2006-Dec-20 02:30:00,0.0
2006-Dec-20 02:40:00,0.0
2006-Dec-20 02:50:00,0.0
2006-Dec-20 03:00:00,0.0
2006-Dec-20 03:10:00,0.0
2006-Dec-20 03:20:00,0.0
2006-Dec-20 03:30:00,0.0
2006-Dec-20 03:40:00,0.0
2006-Dec-20 03:50:00,0.0
2006-Dec-20 04:00:00,0.0
2006-Dec-20 04:10:00,0.0
2006-Dec-20 04:20:00,0.0
2006-Dec-20 04:30:00,0.0
2006-Dec-20 04:40:00,0.0
2006-Dec-20 04:50:00,0.0
2006-Dec-20 05:00:00,0.0
2006-Dec-20 05:10:00,0.0
2006-Dec-20 05:20:00,0.0
2006-Dec-20 05:30:00,0.0
2006-Dec-20 05:40:00,0.0
2006-Dec-20 05:50:00,0.0
2006-Dec-20 06:00:00,0.0
2006-Dec-20 06:10:00,0.0
2006-Dec-20 06:20:00,0.0
2006-Dec-20 06:30:00,0.0
2006-Dec-20 06:40:00,0.0
2006-Dec-20 06:50:00,0.0
2006-Dec-20 07:00:00,0.0
2006-Dec-20 07:10:00,1.3333333333333335
2006-Dec-20 07:20:00,1.6666666666666667
2006-Dec-20 07:30:00,2.0
2006-Dec-20 07:40:00,4.0
2006-Dec-20 07:50:00,6.0
2006-Dec-20 08:00:00,8.0
2006-Dec-20 08:10:00,10.0
2006-Dec-20 08:20:00,12.000000000000002
2006-Dec-20 08:30:00,14.0
2006-Dec-20 08:40:00,34.166666666666664
2006-Dec-20 08:50:00,54.33333333333333
2006-Dec-20 09:00:00,74.5
2006-Dec-20 09:10:00,94.66666666666669
2006-Dec-20 09:20:00,114.83333333333333
2006-Dec-20 09:30:00,135.0
2006-Dec-20 09:40:00,155.66666666666666
2006-Dec-20 09:50:00,176.33333333333331
2006-Dec-20 10:00:00,197.0
2006-Dec-20 10:10:00,217.66666666666669
2006-Dec-20 10:20:00,238.33333333333334
2006-Dec-20 10:30:00,259.0
2006-Dec-20 10:40:00,270.6666666666667
2006-Dec-20 10:50:00,282.3333333333333
2006-Dec-20 11:00:00,294.0
2006-Dec-20 11:10:00,305.6666666666667
2006-Dec-20 11:20:00,317.33333333333337
2006-Dec-20 11:30:00,329.0
2006-Dec-20 11:40:00,332.1666666666667
2006-Dec-20 11:50:00,335.33333333333337
2006-Dec-20 12:00:00,338.5
2006-Dec-20 12:10:00,341.6666666666667
2006-Dec-20 12:20:00,344.8333333333333
2006-Dec-20 12:30:00,348.0
2006-Dec-20 12:40:00,347.8333333333333
2006-Dec-20 12:50:00,347.6666666666667
2006-Dec-20 13:00:00,347.5
2006-Dec-20 13:10:00,347.33333333333337
2006-Dec-20 13:20:00,347.1666666666667
2006-Dec-20 13:30:00,347.0
2006-Dec-20 13:40:00,336.83333333333337
2006-Dec-20 13:50:00,326.6666666666667
2006-Dec-20 14:00:00,316.5
2006-Dec-20 14:10:00,306.3333333333333
2006-Dec-20 14:20:00,296.1666666666667
2006-Dec-20 14:30:00,286.0
2006-Dec-20 14:40:00,277.3333333333333
2006-Dec-20 14:50:00,268.6666666666667
2006-Dec-20 15:00:00,260.0
2006-Dec-20 15:10:00,251.33333333333334
2006-Dec-20 15:20:00,242.66666666666666
2006-Dec-20 15:30:00,234.0
2006-Dec-20 15:40:00,223.33333333333331
2006-Dec-20 15:50:00,212.66666666666669
2006-Dec-20 16:00:00,202.0
2006-Dec-20 16:10:00,191.33333333333331
2006-Dec-20 16:20:00,180.66666666666669
2006-Dec-20 16:30:00,170.0
2006-Dec-20 16:40:00,155.83333333333334
2006-Dec-20 16:50:00,141.66666666666669
2006-Dec-20 17:00:00,127.5
2006-Dec-20 17:10:00,113.33333333333333
2006-Dec-20 17:20:00,99.16666666666667
2006-Dec-20 17:30:00,85.0
2006-Dec-20 17:40:00,70.83333333333334
