Zone Timestep,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy[J]
2006-Dec-05 00:10:00,37975.38934364387
2006-Dec-05 00:20:00,36780.24392443728
2006-Dec-05 00:30:00,35640.17486662745
2006-Dec-05 00:40:00,34552.73309807091
2006-Dec-05 00:50:00,33508.034063252264
2006-Dec-05 01:00:00,32503.345387924026
2006-Dec-05 01:10:00,30745.3327367737
2006-Dec-05 01:20:00,28940.00757126421
2006-Dec-05 01:30:00,27078.199817895213
2006-Dec-05 01:40:00,25166.597764594855
2006-Dec-05 01:50:00,23220.15094244815
2006-Dec-05 02:00:00,21245.87552157131
2006-Dec-05 02:10:00,19815.695213294457
2006-Dec-05 02:20:00,18411.874378518296
2006-Dec-05 02:30:00,17047.858695169773
2006-Dec-05 02:40:00,15726.68373416087
2006-Dec-05 02:50:00,14442.291801789299
2006-Dec-05 03:00:00,13194.444622897705
2006-Dec-05 03:10:00,11657.607457434207
2006-Dec-05 03:20:00,10160.576005057737
2006-Dec-05 03:30:00,8673.709480575846
2006-Dec-05 03:40:00,7196.08373047896
2006-Dec-05 03:50:00,5730.4638707266495
2006-Dec-05 04:00:00,4280.402381361264
2006-Dec-05 04:10:00,2878.206981844468
2006-Dec-05 04:20:00,1498.3128825217366
2006-Dec-05 04:30:00,146.893877425912
2006-Dec-05 04:40:00,0.0
2006-Dec-05 04:50:00,0.0
2006-Dec-05 05:00:00,0.0
2006-Dec-05 05:10:00,0.0
2006-Dec-05 05:20:00,0.0
2006-Dec-05 05:30:00,0.0
2006-Dec-05 05:40:00,0.0
2006-Dec-05 05:50:00,0.0
2006-Dec-05 06:00:00,0.0
2006-Dec-05 06:10:00,0.0
2006-Dec-05 06:20:00,0.0
2006-Dec-05 06:30:00,0.0
2006-Dec-05 06:40:00,0.0
2006-Dec-05 06:50:00,0.0
2006-Dec-05 07:00:00,0.0
2006-Dec-05 07:10:00,0.0
2006-Dec-05 07:20:00,0.0
2006-Dec-05 07:30:00,5850.486973995736
2006-Dec-05 07:40:00,19397.04275282042
2006-Dec-05 07:50:00,29825.783141210723
2006-Dec-05 08:00:00,47777.55494156685
2006-Dec-05 08:10:00,66184.06873378903
2006-Dec-05 08:20:00,86220.19095352635
2006-Dec-05 08:30:00,107026.1706409106
2006-Dec-05 08:40:00,127004.49101139413
2006-Dec-05 08:50:00,145935.6579900209
2006-Dec-05 09:00:00,163856.2969679633
2006-Dec-05 09:10:00,183097.51820824586
2006-Dec-05 09:20:00,201942.38216137624
2006-Dec-05 09:30:00,220145.35691603736
2006-Dec-05 09:40:00,234464.8653250414
2006-Dec-05 09:50:00,245386.00735290343
2006-Dec-05 10:00:00,253787.57950442846
2006-Dec-05 10:10:00,258685.27984108176
2006-Dec-05 10:20:00,261375.51943708103
2006-Dec-05 10:30:00,262305.8732320084
2006-Dec-05 10:40:00,261598.53663550387
2006-Dec-05 10:50:00,259574.30292276005
2006-Dec-05 11:00:00,256281.50201887253
2006-Dec-05 11:10:00,251793.66764196707
2006-Dec-05 11:20:00,246404.06672355763
2006-Dec-05 11:30:00,240380.06211391703
2006-Dec-05 11:40:00,233984.05445366126
2006-Dec-05 11:50:00,227462.34584496796
2006-Dec-05 12:00:00,221098.59843091218
2006-Dec-05 12:10:00,215486.0007663375
2006-Dec-05 12:20:00,210928.2870173514
2006-Dec-05 12:30:00,208196.9687533482
2006-Dec-05 12:40:00,207021.82515413294
2006-Dec-05 12:50:00,206821.7602790926
2006-Dec-05 13:00:00,207479.46895725155
2006-Dec-05 13:10:00,209050.53905814752
2006-Dec-05 13:20:00,211237.63560336834
2006-Dec-05 13:30:00,213905.1096252239
2006-Dec-05 13:40:00,216825.08650423266
2006-Dec-05 13:50:00,219924.56972701274
2006-Dec-05 14:00:00,223200.51272134527
2006-Dec-05 14:10:00,225700.41647493292
2006-Dec-05 14:20:00,228161.71682184038
2006-Dec-05 14:30:00,230580.109649167
2006-Dec-05 14:40:00,232747.71279808524
2006-Dec-05 14:50:00,234677.8631024555
2006-Dec-05 15:00:00,236406.88794733133
2006-Dec-05 15:10:00,238213.3033403518
2006-Dec-05 15:20:00,239848.33701044283
2006-Dec-05 15:30:00,241333.3636423059
2006-Dec-05 15:40:00,242262.15277680813
2006-Dec-05 15:50:00,242751.8955911824
2006-Dec-05 16:00:00,242970.23715537833
2006-Dec-05 16:10:00,241959.90411736156
2006-Dec-05 16:20:00,240453.86532300597
2006-Dec-05 16:30:00,238533.63356594395
2006-Dec-05 16:40:00,235150.75029778032
2006-Dec-05 16:50:00,230724.21061508887
2006-Dec-05 17:00:00,225438.06423296372
2006-Dec-05 17:10:00,219565.1152911446
2006-Dec-05 17:20:00,213015.0054458928
2006-Dec-05 17:30:00,205572.474787225
2006-Dec-05 17:40:00,195286.79424492348
2006-Dec-05 17:50:00,181979.94978027086
2006-Dec-05 18:00:00,158434.3214544977
2006-Dec-05 18:10:00,141751.2272094076
2006-Dec-05 18:20:00,129662.29262160054
2006-Dec-05 18:30:00,120077.41824303275
2006-Dec-05 18:40:00,112450.8804353092
2006-Dec-05 18:50:00,106042.50200557988
2006-Dec-05 19:00:00,100666.15602293889
2006-Dec-05 19:10:00,96044.95888417588
2006-Dec-05 19:20:00,92061.87797538143
2006-Dec-05 19:30:00,88551.34833623578
2006-Dec-05 19:40:00,85444.6275639741
2006-Dec-05 19:50:00,82624.74302036391
2006-Dec-05 20:00:00,80036.00902801038
2006-Dec-05 20:10:00,77609.21174849305
2006-Dec-05 20:20:00,75290.3074068557
2006-Dec-05 20:30:00,73059.74611928096
2006-Dec-05 20:40:00,70881.93263849699
2006-Dec-05 20:50:00,68740.41594258118
2006-Dec-05 21:00:00,66618.78601104046
2006-Dec-05 21:10:00,64999.75700295528
2006-Dec-05 21:20:00,63459.33331808326
2006-Dec-05 21:30:00,61963.06145435902
2006-Dec-05 21:40:00,60494.43465147642
2006-Dec-05 21:50:00,59041.23681415498
2006-Dec-05 22:00:00,57590.6660243087
2006-Dec-05 22:10:00,56107.813285492884
2006-Dec-05 22:20:00,54618.176241823894
2006-Dec-05 22:30:00,53107.97784213343
2006-Dec-05 22:40:00,51584.050470846756
2006-Dec-05 22:50:00,50041.53082268658
2006-Dec-05 23:00:00,48476.81813490748
2006-Dec-05 23:10:00,46933.9853315776
2006-Dec-05 23:20:00,45375.379628883566
2006-Dec-05 23:30:00,43805.947740696814
2006-Dec-05 23:40:00,42224.05563605808
2006-Dec-05 23:50:00,40632.928540775916
2006-Dec-06 00:00:00,39031.70881137844
2006-Dec-06 00:10:00,37382.85960980679
2006-Dec-06 00:20:00,35723.40376881922
2006-Dec-06 00:30:00,34055.319866616446
2006-Dec-06 00:40:00,32379.31258828302
2006-Dec-06 00:50:00,30699.03182628387
2006-Dec-06 01:00:00,29015.6107242771
2006-Dec-06 01:10:00,27358.751495188102
2006-Dec-06 01:20:00,25704.882396378183
2006-Dec-06 01:30:00,24057.237284080944
2006-Dec-06 01:40:00,22402.87867982923
2006-Dec-06 01:50:00,20757.08958472712
2006-Dec-06 02:00:00,19124.476400518197
2006-Dec-06 02:10:00,17491.217330977757
2006-Dec-06 02:20:00,15870.765595537263
2006-Dec-06 02:30:00,14263.017899953225
2006-Dec-06 02:40:00,12669.388716039859
2006-Dec-06 02:50:00,11090.68227766061
2006-Dec-06 03:00:00,9528.545682236821
2006-Dec-06 03:10:00,7969.29261349752
2006-Dec-06 03:20:00,6428.876135788036
2006-Dec-06 03:30:00,4907.696228207584
2006-Dec-06 03:40:00,3408.1000441152632
2006-Dec-06 03:50:00,1932.2220093597064
2006-Dec-06 04:00:00,483.5840456410333
2006-Dec-06 04:10:00,0.0
2006-Dec-06 04:20:00,0.0
2006-Dec-06 04:30:00,0.0
2006-Dec-06 04:40:00,0.0
2006-Dec-06 04:50:00,0.0
2006-Dec-06 05:00:00,0.0
2006-Dec-06 05:10:00,0.0
2006-Dec-06 05:20:00,0.0
2006-Dec-06 05:30:00,0.0
2006-Dec-06 05:40:00,0.0
2006-Dec-06 05:50:00,0.0
2006-Dec-06 06:00:00,0.0
2006-Dec-06 06:10:00,0.0
2006-Dec-06 06:20:00,0.0
2006-Dec-06 06:30:00,0.0
2006-Dec-06 06:40:00,0.0
2006-Dec-06 06:50:00,0.0
2006-Dec-06 07:00:00,0.0
2006-Dec-06 07:10:00,0.0
2006-Dec-06 07:20:00,0.0
2006-Dec-06 07:30:00,0.0
2006-Dec-06 07:40:00,21432.90367225631
2006-Dec-06 07:50:00,30034.094548021785
2006-Dec-06 08:00:00,48251.78072527262
2006-Dec-06 08:10:00,67062.259424227
2006-Dec-06 08:20:00,86495.48072995055
2006-Dec-06 08:30:00,106890.79230746864
2006-Dec-06 08:40:00,127005.29325523962
2006-Dec-06 08:50:00,146592.30383198758
2006-Dec-06 09:00:00,164725.01418742797
2006-Dec-06 09:10:00,183085.6558913074
2006-Dec-06 09:20:00,200887.9599872485
2006-Dec-06 09:30:00,217930.33823712743
2006-Dec-06 09:40:00,231478.50813132376
2006-Dec-06 09:50:00,242105.3707829463
2006-Dec-06 10:00:00,250324.56071351658
2006-Dec-06 10:10:00,256578.80373566187
2006-Dec-06 10:20:00,260996.93993773113
2006-Dec-06 10:30:00,263830.7734091095
2006-Dec-06 10:40:00,264591.51867643534
2006-Dec-06 10:50:00,263444.7765399322
2006-Dec-06 11:00:00,260835.0649371763
2006-Dec-06 11:10:00,256425.8818905631
2006-Dec-06 11:20:00,250806.19654151367
2006-Dec-06 11:30:00,244542.7466006912
2006-Dec-06 11:40:00,237525.09984869426
2006-Dec-06 11:50:00,230235.11858346875
2006-Dec-06 12:00:00,223077.7685379191
2006-Dec-06 12:10:00,216983.03662128779
2006-Dec-06 12:20:00,212127.22878887632
2006-Dec-06 12:30:00,209231.98356935522
2006-Dec-06 12:40:00,208172.82710697394
2006-Dec-06 12:50:00,208259.88205595416
2006-Dec-06 13:00:00,209313.44880448212
2006-Dec-06 13:10:00,211047.15972111266
2006-Dec-06 13:20:00,213391.10531456777
2006-Dec-06 13:30:00,216217.7391274269
2006-Dec-06 13:40:00,219299.4356992637
2006-Dec-06 13:50:00,222565.3399427693
2006-Dec-06 14:00:00,226038.90289216978
2006-Dec-06 14:10:00,228248.66413185553
2006-Dec-06 14:20:00,230362.4025066164
2006-Dec-06 14:30:00,232362.89913514987
2006-Dec-06 14:40:00,234045.6712870544
2006-Dec-06 14:50:00,235463.96818086432
2006-Dec-06 15:00:00,236646.02093745305
2006-Dec-06 15:10:00,237845.05520730873
2006-Dec-06 15:20:00,238856.90933416795
2006-Dec-06 15:30:00,239700.66263478357
2006-Dec-06 15:40:00,239958.55889926944
2006-Dec-06 15:50:00,239749.67328835878
2006-Dec-06 16:00:00,239131.14640325378
2006-Dec-06 16:10:00,238328.50619157933
2006-Dec-06 16:20:00,237175.14721986285
2006-Dec-06 16:30:00,235685.53355834985
2006-Dec-06 16:40:00,232898.09636856354
2006-Dec-06 16:50:00,229133.07788781193
2006-Dec-06 17:00:00,224582.22683887335
2006-Dec-06 17:10:00,218916.72602361502
2006-Dec-06 17:20:00,212514.89848805222
2006-Dec-06 17:30:00,205239.48066355396
2006-Dec-06 17:40:00,195108.28736448722
2006-Dec-06 17:50:00,181805.15959474276
2006-Dec-06 18:00:00,158221.76340445605
2006-Dec-06 18:10:00,141590.8341599189
2006-Dec-06 18:20:00,129493.99413078367
2006-Dec-06 18:30:00,119890.36170381785
2006-Dec-06 18:40:00,112116.07442450125
2006-Dec-06 18:50:00,105594.82206270714
2006-Dec-06 19:00:00,100103.2982840816
2006-Dec-06 19:10:00,95328.60804350919
2006-Dec-06 19:20:00,91177.13762485638
2006-Dec-06 19:30:00,87495.27213661726
2006-Dec-06 19:40:00,84196.20376981545
2006-Dec-06 19:50:00,81178.2041895035
2006-Dec-06 20:00:00,78386.53336647814
2006-Dec-06 20:10:00,75790.92628156056
2006-Dec-06 20:20:00,73333.80745175388
2006-Dec-06 20:30:00,70968.36645159755
2006-Dec-06 20:40:00,68675.333282077
2006-Dec-06 20:50:00,66425.61564760501
2006-Dec-06 21:00:00,64179.60338973252
2006-Dec-06 21:10:00,62417.224918903325
2006-Dec-06 21:20:00,60726.98796588957
2006-Dec-06 21:30:00,59082.47353942819
2006-Dec-06 21:40:00,57464.73421510647
2006-Dec-06 21:50:00,55865.15879996018
2006-Dec-06 22:00:00,54271.92660048166
2006-Dec-06 22:10:00,52692.53844648485
2006-Dec-06 22:20:00,51106.93031035378
2006-Dec-06 22:30:00,49514.66506297136
2006-Dec-06 22:40:00,47910.37959515634
2006-Dec-06 22:50:00,46295.292580507055
2006-Dec-06 23:00:00,44665.84835024126
2006-Dec-06 23:10:00,43051.20021209703
2006-Dec-06 23:20:00,41425.05764962822
2006-Dec-06 23:30:00,39791.36247085948
2006-Dec-06 23:40:00,38148.79102203032
2006-Dec-06 23:50:00,36500.02468390254
2006-Dec-07 00:00:00,34844.46818763539
2006-Dec-07 00:10:00,33130.36747124923
2006-Dec-07 00:20:00,31408.032933241382
2006-Dec-07 00:30:00,29663.410464888686
2006-Dec-07 00:40:00,27911.410767340945
2006-Dec-07 00:50:00,26160.323979970028
2006-Dec-07 01:00:00,24409.718876515217
2006-Dec-07 01:10:00,22689.79551779064
2006-Dec-07 01:20:00,20975.479235877778
2006-Dec-07 01:30:00,19269.989967522222
2006-Dec-07 01:40:00,17574.52262307873
2006-Dec-07 01:50:00,15890.200532543633
2006-Dec-07 02:00:00,14218.279308363431
2006-Dec-07 02:10:00,12559.687719842512
2006-Dec-07 02:20:00,10916.028114385843
2006-Dec-07 02:30:00,9288.373881872072
2006-Dec-07 02:40:00,7678.4234112320755
2006-Dec-07 02:50:00,6087.438335158912
2006-Dec-07 03:00:00,4517.501458678797
2006-Dec-07 03:10:00,2970.273644625062
2006-Dec-07 03:20:00,1448.862200682314
2006-Dec-07 03:30:00,0.0
2006-Dec-07 03:40:00,0.0
2006-Dec-07 03:50:00,0.0
2006-Dec-07 04:00:00,0.0
2006-Dec-07 04:10:00,0.0
2006-Dec-07 04:20:00,0.0
2006-Dec-07 04:30:00,0.0
2006-Dec-07 04:40:00,0.0
2006-Dec-07 04:50:00,0.0
2006-Dec-07 05:00:00,0.0
2006-Dec-07 05:10:00,0.0
2006-Dec-07 05:20:00,0.0
2006-Dec-07 05:30:00,0.0
2006-Dec-07 05:40:00,0.0
2006-Dec-07 05:50:00,0.0
2006-Dec-07 06:00:00,0.0
2006-Dec-07 06:10:00,0.0
2006-Dec-07 06:20:00,0.0
2006-Dec-07 06:30:00,0.0
2006-Dec-07 06:40:00,0.0
2006-Dec-07 06:50:00,0.0
2006-Dec-07 07:00:00,0.0
2006-Dec-07 07:10:00,0.0
2006-Dec-07 07:20:00,0.0
2006-Dec-07 07:30:00,0.0
2006-Dec-07 07:40:00,5052.928358995041
2006-Dec-07 07:50:00,29201.574002595273
2006-Dec-07 08:00:00,37741.00629414697
2006-Dec-07 08:10:00,58518.40630307182
2006-Dec-07 08:20:00,77923.37850437892
2006-Dec-07 08:30:00,98244.33304431148
2006-Dec-07 08:40:00,118302.52827788243
2006-Dec-07 08:50:00,137850.55415261385
2006-Dec-07 09:00:00,156763.43074761133
2006-Dec-07 09:10:00,176952.15401184655
2006-Dec-07 09:20:00,196746.91583596455
2006-Dec-07 09:30:00,215995.7854085393
2006-Dec-07 09:40:00,231107.35059749277
2006-Dec-07 09:50:00,243763.75622941853
2006-Dec-07 10:00:00,254343.6630802453
2006-Dec-07 10:10:00,261773.57413757782
2006-Dec-07 10:20:00,267202.28522877814
2006-Dec-07 10:30:00,271078.8821175744
2006-Dec-07 10:40:00,272656.11846278876
2006-Dec-07 10:50:00,272426.6462487124
2006-Dec-07 11:00:00,270606.0686904687
2006-Dec-07 11:10:00,267673.7344321988
2006-Dec-07 11:20:00,263643.1498541039
2006-Dec-07 11:30:00,258824.5705217353
2006-Dec-07 11:40:00,253104.15002017582
2006-Dec-07 11:50:00,246905.5196885998
2006-Dec-07 12:00:00,240573.19212474092
2006-Dec-07 12:10:00,234546.51879367715
2006-Dec-07 12:20:00,229185.17421992804
2006-Dec-07 12:30:00,224953.0888846085
2006-Dec-07 12:40:00,222546.35910734528
2006-Dec-07 12:50:00,221514.0206084284
2006-Dec-07 13:00:00,221515.49923904432
2006-Dec-07 13:10:00,222237.18431608312
2006-Dec-07 13:20:00,223583.67265757886
2006-Dec-07 13:30:00,225389.79215160562
2006-Dec-07 13:40:00,227465.83854663552
2006-Dec-07 13:50:00,229664.79572654227
2006-Dec-07 14:00:00,232020.52637500392
2006-Dec-07 14:10:00,234441.3058594974
2006-Dec-07 14:20:00,237015.0551265757
2006-Dec-07 14:30:00,239645.06564403797
2006-Dec-07 14:40:00,242033.4149182461
2006-Dec-07 14:50:00,244385.6984947828
2006-Dec-07 15:00:00,246572.20371640622
2006-Dec-07 15:10:00,248085.46875734828
2006-Dec-07 15:20:00,249379.0560812213
2006-Dec-07 15:30:00,250555.00425466016
2006-Dec-07 15:40:00,250953.20014162405
2006-Dec-07 15:50:00,250797.30018857672
2006-Dec-07 16:00:00,250159.5030474833
2006-Dec-07 16:10:00,248608.89561613704
2006-Dec-07 16:20:00,246566.11465818167
2006-Dec-07 16:30:00,244211.06843218388
2006-Dec-07 16:40:00,240286.72881233398
2006-Dec-07 16:50:00,235249.67836107747
2006-Dec-07 17:00:00,229315.93171637206
2006-Dec-07 17:10:00,222626.11378145881
2006-Dec-07 17:20:00,215200.03883308216
2006-Dec-07 17:30:00,206834.4292016688
2006-Dec-07 17:40:00,194749.70174070273
2006-Dec-07 17:50:00,181010.43554677666
2006-Dec-07 18:00:00,157604.89685733756
2006-Dec-07 18:10:00,140565.32487198006
2006-Dec-07 18:20:00,128009.17233684883
2006-Dec-07 18:30:00,118081.19010617114
2006-Dec-07 18:40:00,110102.52406781746
2006-Dec-07 18:50:00,103312.13973779138
2006-Dec-07 19:00:00,97510.9848974591
2006-Dec-07 19:10:00,92615.9962681268
2006-Dec-07 19:20:00,88395.62616360035
2006-Dec-07 19:30:00,84674.97380014486
2006-Dec-07 19:40:00,81380.26037851853
2006-Dec-07 19:50:00,78398.41366385046
2006-Dec-07 20:00:00,75669.24645876138
2006-Dec-07 20:10:00,73109.43915634778
2006-Dec-07 20:20:00,70686.95619009345
2006-Dec-07 20:30:00,68344.95022158638
2006-Dec-07 20:40:00,66075.23311158277
2006-Dec-07 20:50:00,63858.32551448114
2006-Dec-07 21:00:00,61667.23021526729
2006-Dec-07 21:10:00,59954.391829616776
2006-Dec-07 21:20:00,58325.55400680789
2006-Dec-07 21:30:00,56743.81216141253
2006-Dec-07 21:40:00,55192.68993540127
2006-Dec-07 21:50:00,53659.100872518124
2006-Dec-07 22:00:00,52134.28490877364
2006-Dec-07 22:10:00,50571.3942330115
2006-Dec-07 22:20:00,48993.495318623754
2006-Dec-07 22:30:00,47400.97044372401
2006-Dec-07 22:40:00,45787.8635249232
2006-Dec-07 22:50:00,44157.20677422209
2006-Dec-07 23:00:00,42504.93223874967
2006-Dec-07 23:10:00,40874.52411652284
2006-Dec-07 23:20:00,39230.21521763701
2006-Dec-07 23:30:00,37574.440670707474
2006-Dec-07 23:40:00,35905.156593955435
2006-Dec-07 23:50:00,34225.99287740679
2006-Dec-08 00:00:00,32535.70577118724
2006-Dec-08 00:10:00,30851.857820753296
2006-Dec-08 00:20:00,29160.929689394514
2006-Dec-08 00:30:00,27466.823454611713
2006-Dec-08 00:40:00,25769.43819994932
2006-Dec-08 00:50:00,24057.001970197616
2006-Dec-08 01:00:00,22343.508038078555
2006-Dec-08 01:10:00,20635.91217989077
2006-Dec-08 01:20:00,18933.23092950092
2006-Dec-08 01:30:00,17237.147430774665
2006-Dec-08 01:40:00,15548.260585201231
2006-Dec-08 01:50:00,13868.327472399156
2006-Dec-08 02:00:00,12198.338609079565
2006-Dec-08 02:10:00,10539.882645456946
2006-Dec-08 02:20:00,8894.383839488693
2006-Dec-08 02:30:00,7263.605637823132
2006-Dec-08 02:40:00,5649.21481546273
2006-Dec-08 02:50:00,4053.275848195609
2006-Dec-08 03:00:00,2478.0977877204105
2006-Dec-08 03:10:00,955.230180525317
2006-Dec-08 03:20:00,0.0
2006-Dec-08 03:30:00,0.0
2006-Dec-08 03:40:00,0.0
2006-Dec-08 03:50:00,0.0
2006-Dec-08 04:00:00,0.0
2006-Dec-08 04:10:00,0.0
2006-Dec-08 04:20:00,0.0
2006-Dec-08 04:30:00,0.0
2006-Dec-08 04:40:00,0.0
2006-Dec-08 04:50:00,0.0
2006-Dec-08 05:00:00,0.0
2006-Dec-08 05:10:00,0.0
2006-Dec-08 05:20:00,0.0
2006-Dec-08 05:30:00,0.0
2006-Dec-08 05:40:00,0.0
2006-Dec-08 05:50:00,0.0
2006-Dec-08 06:00:00,0.0
2006-Dec-08 06:10:00,0.0
2006-Dec-08 06:20:00,0.0
2006-Dec-08 06:30:00,0.0
2006-Dec-08 06:40:00,0.0
2006-Dec-08 06:50:00,0.0
2006-Dec-08 07:00:00,0.0
2006-Dec-08 07:10:00,0.0
2006-Dec-08 07:20:00,0.0
2006-Dec-08 07:30:00,0.0
2006-Dec-08 07:40:00,0.0
2006-Dec-08 07:50:00,19538.22883805117
2006-Dec-08 08:00:00,31080.380067552567
2006-Dec-08 08:10:00,48054.06652880837
2006-Dec-08 08:20:00,68120.75646307007
2006-Dec-08 08:30:00,88933.67878709972
2006-Dec-08 08:40:00,109930.30000753504
2006-Dec-08 08:50:00,130832.4153153156
2006-Dec-08 09:00:00,151436.54853748187
2006-Dec-08 09:10:00,172170.0714229552
2006-Dec-08 09:20:00,192539.5912851729
2006-Dec-08 09:30:00,212154.6158984724
2006-Dec-08 09:40:00,228540.5979781627
2006-Dec-08 09:50:00,242203.65786605573
2006-Dec-08 10:00:00,253564.44871010265
2006-Dec-08 10:10:00,262114.6617733077
2006-Dec-08 10:20:00,267855.04847343796
2006-Dec-08 10:30:00,272347.01635824976
2006-Dec-08 10:40:00,274509.205619445
2006-Dec-08 10:50:00,274827.68558992306
2006-Dec-08 11:00:00,273574.91934511723
2006-Dec-08 11:10:00,271323.57931002375
2006-Dec-08 11:20:00,267980.50133883936
2006-Dec-08 11:30:00,263850.5308466651
2006-Dec-08 11:40:00,258749.13075903803
2006-Dec-08 11:50:00,253217.81618892332
2006-Dec-08 12:00:00,247554.73266372422
2006-Dec-08 12:10:00,241887.1415851765
2006-Dec-08 12:20:00,236892.15246193367
2006-Dec-08 12:30:00,233058.63253867495
2006-Dec-08 12:40:00,230922.88530082296
2006-Dec-08 12:50:00,230346.67552203688
2006-Dec-08 13:00:00,230693.90238953743
2006-Dec-08 13:10:00,231095.88833446082
2006-Dec-08 13:20:00,231948.36478285238
2006-Dec-08 13:30:00,233103.40273849064
2006-Dec-08 13:40:00,234161.28377581027
2006-Dec-08 13:50:00,235126.01832021616
2006-Dec-08 14:00:00,236042.02328774057
2006-Dec-08 14:10:00,236933.9252504947
2006-Dec-08 14:20:00,237790.2483632743
2006-Dec-08 14:30:00,238590.121679666
2006-Dec-08 14:40:00,239766.09277371893
2006-Dec-08 14:50:00,241331.1362339208
2006-Dec-08 15:00:00,243095.58450176872
2006-Dec-08 15:10:00,244431.7505258158
2006-Dec-08 15:20:00,245694.65697674526
2006-Dec-08 15:30:00,246952.4566907904
2006-Dec-08 15:40:00,247369.74874387681
2006-Dec-08 15:50:00,247161.76803673716
2006-Dec-08 16:00:00,246421.92450493237
2006-Dec-08 16:10:00,245848.13437388718
2006-Dec-08 16:20:00,244917.4603443594
2006-Dec-08 16:30:00,243693.79153550873
2006-Dec-08 16:40:00,240732.49853328246
2006-Dec-08 16:50:00,236503.13526820164
2006-Dec-08 17:00:00,231278.4774965918
2006-Dec-08 17:10:00,224241.5734506798
2006-Dec-08 17:20:00,216152.2325094508
2006-Dec-08 17:30:00,208315.7206609086
2006-Dec-08 17:40:00,197573.3644704879
2006-Dec-08 17:50:00,184213.68984206486
2006-Dec-08 18:00:00,160993.53216826345
2006-Dec-08 18:10:00,144292.0430566713
2006-Dec-08 18:20:00,131946.5556122785
2006-Dec-08 18:30:00,122084.7150364536
2006-Dec-08 18:40:00,114243.0562159334
2006-Dec-08 18:50:00,107701.14207844477
2006-Dec-08 19:00:00,102107.82458300435
2006-Dec-08 19:10:00,97575.64638241431
2006-Dec-08 19:20:00,93731.92832973278
2006-Dec-08 19:30:00,90471.73999272173
2006-Dec-08 19:40:00,87691.70438722539
2006-Dec-08 19:50:00,85260.6755487874
2006-Dec-08 20:00:00,83102.67171917748
2006-Dec-08 20:10:00,80799.3732936445
2006-Dec-08 20:20:00,78558.50471472087
2006-Dec-08 20:30:00,76360.76636182873
2006-Dec-08 20:40:00,74185.4024566683
2006-Dec-08 20:50:00,72015.99868085107
2006-Dec-08 21:00:00,69840.83087039007
2006-Dec-08 21:10:00,68221.34450911435
2006-Dec-08 21:20:00,66689.1784445165
2006-Dec-08 21:30:00,65211.301478286005
2006-Dec-08 21:40:00,63770.00025917886
2006-Dec-08 21:50:00,62351.28855289605
2006-Dec-08 22:00:00,60942.3533528921
2006-Dec-08 22:10:00,60078.0639083851
2006-Dec-08 22:20:00,59299.18637393644
2006-Dec-08 22:30:00,58602.31127684231
2006-Dec-08 22:40:00,57958.60270371746
2006-Dec-08 22:50:00,57354.47455456686
2006-Dec-08 23:00:00,56773.47382739702
2006-Dec-08 23:10:00,55292.67518035965
2006-Dec-08 23:20:00,53677.258206251594
2006-Dec-08 23:30:00,51943.899629739215
2006-Dec-08 23:40:00,50097.754565407675
2006-Dec-08 23:50:00,48150.31742744661
2006-Dec-09 00:00:00,46128.745890351616
2006-Dec-09 00:10:00,0.0
2006-Dec-09 00:20:00,0.0
2006-Dec-09 00:30:00,0.0
2006-Dec-09 00:40:00,0.0
2006-Dec-09 00:50:00,0.0
2006-Dec-09 01:00:00,0.0
2006-Dec-09 01:10:00,0.0
2006-Dec-09 01:20:00,0.0
2006-Dec-09 01:30:00,0.0
2006-Dec-09 01:40:00,0.0
2006-Dec-09 01:50:00,0.0
2006-Dec-09 02:00:00,0.0
2006-Dec-09 02:10:00,0.0
2006-Dec-09 02:20:00,0.0
2006-Dec-09 02:30:00,0.0
2006-Dec-09 02:40:00,0.0
2006-Dec-09 02:50:00,0.0
2006-Dec-09 03:00:00,0.0
2006-Dec-09 03:10:00,0.0
2006-Dec-09 03:20:00,0.0
2006-Dec-09 03:30:00,0.0
2006-Dec-09 03:40:00,0.0
2006-Dec-09 03:50:00,0.0
2006-Dec-09 04:00:00,0.0
2006-Dec-09 04:10:00,0.0
2006-Dec-09 04:20:00,0.0
2006-Dec-09 04:30:00,0.0
2006-Dec-09 04:40:00,0.0
2006-Dec-09 04:50:00,0.0
2006-Dec-09 05:00:00,0.0
2006-Dec-09 05:10:00,0.0
2006-Dec-09 05:20:00,0.0
2006-Dec-09 05:30:00,0.0
2006-Dec-09 05:40:00,0.0
2006-Dec-09 05:50:00,0.0
2006-Dec-09 06:00:00,0.0
2006-Dec-09 06:10:00,0.0
2006-Dec-09 06:20:00,0.0
2006-Dec-09 06:30:00,0.0
2006-Dec-09 06:40:00,0.0
2006-Dec-09 06:50:00,0.0
2006-Dec-09 07:00:00,0.0
2006-Dec-09 07:10:00,0.0
2006-Dec-09 07:20:00,0.0
2006-Dec-09 07:30:00,0.0
2006-Dec-09 07:40:00,0.0
2006-Dec-09 07:50:00,0.0
2006-Dec-09 08:00:00,642.8967164677663
2006-Dec-09 08:10:00,29558.608043921024
2006-Dec-09 08:20:00,37486.11423467356
2006-Dec-09 08:30:00,57049.96089662145
2006-Dec-09 08:40:00,78661.02319495489
2006-Dec-09 08:50:00,99363.23789431763
