Zone Timestep,Environment:Site Direct Solar Radiation Rate per Area[W/m2]
2006-Dec-10 08:40:00,549.6666666666666
2006-Dec-10 08:50:00,557.3333333333333
2006-Dec-10 09:00:00,565.0
2006-Dec-10 09:10:00,572.6666666666667
2006-Dec-10 09:20:00,580.3333333333333
2006-Dec-10 09:30:00,588.0
2006-Dec-10 09:40:00,642.0
2006-Dec-10 09:50:00,696.0
2006-Dec-10 10:00:00,750.0
2006-Dec-10 10:10:00,804.0
2006-Dec-10 10:20:00,858.0
2006-Dec-10 10:30:00,912.0
2006-Dec-10 10:40:00,883.5
2006-Dec-10 10:50:00,855.0
2006-Dec-10 11:00:00,826.5
2006-Dec-10 11:10:00,798.0
2006-Dec-10 11:20:00,769.5
2006-Dec-10 11:30:00,741.0
2006-Dec-10 11:40:00,728.3333333333333
2006-Dec-10 11:50:00,715.6666666666667
2006-Dec-10 12:00:00,703.0
2006-Dec-10 12:10:00,690.3333333333333
2006-Dec-10 12:20:00,677.6666666666667
2006-Dec-10 12:30:00,665.0
2006-Dec-10 12:40:00,700.0
2006-Dec-10 12:50:00,735.0
2006-Dec-10 13:00:00,770.0
2006-Dec-10 13:10:00,805.0
2006-Dec-10 13:20:00,840.0
2006-Dec-10 13:30:00,875.0
2006-Dec-10 13:40:00,871.1666666666667
2006-Dec-10 13:50:00,867.3333333333333
2006-Dec-10 14:00:00,863.5
2006-Dec-10 14:10:00,859.6666666666667
2006-Dec-10 14:20:00,855.8333333333333
2006-Dec-10 14:30:00,852.0
2006-Dec-10 14:40:00,816.0
2006-Dec-10 14:50:00,780.0
2006-Dec-10 15:00:00,744.0
2006-Dec-10 15:10:00,708.0
2006-Dec-10 15:20:00,672.0
2006-Dec-10 15:30:00,636.0
2006-Dec-10 15:40:00,565.1666666666666
2006-Dec-10 15:50:00,494.33333333333337
2006-Dec-10 16:00:00,423.5
2006-Dec-10 16:10:00,352.66666666666663
2006-Dec-10 16:20:00,281.8333333333333
2006-Dec-10 16:30:00,211.0
2006-Dec-10 16:40:00,206.16666666666666
2006-Dec-10 16:50:00,201.33333333333334
2006-Dec-10 17:00:00,196.5
2006-Dec-10 17:10:00,191.66666666666666
2006-Dec-10 17:20:00,186.83333333333334
2006-Dec-10 17:30:00,182.0
2006-Dec-10 17:40:00,151.66666666666669
2006-Dec-10 17:50:00,121.33333333333334
2006-Dec-10 18:00:00,0.0
2006-Dec-10 18:10:00,0.0
2006-Dec-10 18:20:00,0.0
2006-Dec-10 18:30:00,0.0
2006-Dec-10 18:40:00,0.0
2006-Dec-10 18:50:00,0.0
2006-Dec-10 19:00:00,0.0
2006-Dec-10 19:10:00,0.0
2006-Dec-10 19:20:00,0.0
2006-Dec-10 19:30:00,0.0
2006-Dec-10 19:40:00,0.0
2006-Dec-10 19:50:00,0.0
2006-Dec-10 20:00:00,0.0
2006-Dec-10 20:10:00,0.0
2006-Dec-10 20:20:00,0.0
2006-Dec-10 20:30:00,0.0
2006-Dec-10 20:40:00,0.0
2006-Dec-10 20:50:00,0.0
2006-Dec-10 21:00:00,0.0
2006-Dec-10 21:10:00,0.0
2006-Dec-10 21:20:00,0.0
2006-Dec-10 21:30:00,0.0
2006-Dec-10 21:40:00,0.0
2006-Dec-10 21:50:00,0.0
2006-Dec-10 22:00:00,0.0
2006-Dec-10 22:10:00,0.0
2006-Dec-10 22:20:00,0.0
2006-Dec-10 22:30:00,0.0
2006-Dec-10 22:40:00,0.0
2006-Dec-10 22:50:00,0.0
2006-Dec-10 23:00:00,0.0
2006-Dec-10 23:10:00,0.0
2006-Dec-10 23:20:00,0.0
2006-Dec-10 23:30:00,0.0
2006-Dec-10 23:40:00,0.0
2006-Dec-10 23:50:00,0.0
2006-Dec-11 00:00:00,0.0
2006-Dec-11 00:10:00,0.0
2006-Dec-11 00:20:00,0.0
2006-Dec-11 00:30:00,0.0
2006-Dec-11 00:40:00,0.0
2006-Dec-11 00:50:00,0.0
2006-Dec-11 01:00:00,0.0
2006-Dec-11 01:10:00,0.0
2006-Dec-11 01:20:00,0.0
2006-Dec-11 01:30:00,0.0
2006-Dec-11 01:40:00,0.0
2006-Dec-11 01:50:00,0.0
2006-Dec-11 02:00:00,0.0
2006-Dec-11 02:10:00,0.0
2006-Dec-11 02:20:00,0.0
2006-Dec-11 02:30:00,0.0
2006-Dec-11 02:40:00,0.0
2006-Dec-11 02:50:00,0.0
2006-Dec-11 03:00:00,0.0
2006-Dec-11 03:10:00,0.0
2006-Dec-11 03:20:00,0.0
2006-Dec-11 03:30:00,0.0
2006-Dec-11 03:40:00,0.0
2006-Dec-11 03:50:00,0.0
2006-Dec-11 04:00:00,0.0
2006-Dec-11 04:10:00,0.0
2006-Dec-11 04:20:00,0.0
2006-Dec-11 04:30:00,0.0
2006-Dec-11 04:40:00,0.0
2006-Dec-11 04:50:00,0.0
2006-Dec-11 05:00:00,0.0
2006-Dec-11 05:10:00,0.0
2006-Dec-11 05:20:00,0.0
2006-Dec-11 05:30:00,0.0
2006-Dec-11 05:40:00,0.0
2006-Dec-11 05:50:00,0.0
2006-Dec-11 06:00:00,0.0
2006-Dec-11 06:10:00,0.0
2006-Dec-11 06:20:00,0.0
2006-Dec-11 06:30:00,0.0
2006-Dec-11 06:40:00,0.0
2006-Dec-11 06:50:00,0.0
2006-Dec-11 07:00:00,0.0
2006-Dec-11 07:10:00,144.66666666666669
2006-Dec-11 07:20:00,180.83333333333334
2006-Dec-11 07:30:00,217.0
2006-Dec-11 07:40:00,272.5
2006-Dec-11 07:50:00,328.0
2006-Dec-11 08:00:00,383.5
2006-Dec-11 08:10:00,439.0
2006-Dec-11 08:20:00,494.5
2006-Dec-11 08:30:00,550.0
2006-Dec-11 08:40:00,596.6666666666667
2006-Dec-11 08:50:00,643.3333333333333
2006-Dec-11 09:00:00,690.0
2006-Dec-11 09:10:00,736.6666666666666
2006-Dec-11 09:20:00,783.3333333333334
2006-Dec-11 09:30:00,830.0
2006-Dec-11 09:40:00,816.5
2006-Dec-11 09:50:00,803.0
2006-Dec-11 10:00:00,789.5
2006-Dec-11 10:10:00,776.0
2006-Dec-11 10:20:00,762.5
2006-Dec-11 10:30:00,749.0
2006-Dec-11 10:40:00,741.8333333333334
2006-Dec-11 10:50:00,734.6666666666666
2006-Dec-11 11:00:00,727.5
2006-Dec-11 11:10:00,720.3333333333334
2006-Dec-11 11:20:00,713.1666666666666
2006-Dec-11 11:30:00,706.0
2006-Dec-11 11:40:00,723.6666666666667
2006-Dec-11 11:50:00,741.3333333333334
2006-Dec-11 12:00:00,759.0
2006-Dec-11 12:10:00,776.6666666666666
2006-Dec-11 12:20:00,794.3333333333334
2006-Dec-11 12:30:00,812.0
2006-Dec-11 12:40:00,827.1666666666667
2006-Dec-11 12:50:00,842.3333333333333
2006-Dec-11 13:00:00,857.5
2006-Dec-11 13:10:00,872.6666666666667
2006-Dec-11 13:20:00,887.8333333333333
2006-Dec-11 13:30:00,903.0
2006-Dec-11 13:40:00,914.8333333333333
2006-Dec-11 13:50:00,926.6666666666667
2006-Dec-11 14:00:00,938.5
2006-Dec-11 14:10:00,950.3333333333333
2006-Dec-11 14:20:00,962.1666666666667
2006-Dec-11 14:30:00,974.0
2006-Dec-11 14:40:00,944.8333333333334
2006-Dec-11 14:50:00,915.6666666666666
2006-Dec-11 15:00:00,886.5
2006-Dec-11 15:10:00,857.3333333333333
2006-Dec-11 15:20:00,828.1666666666666
2006-Dec-11 15:30:00,799.0
2006-Dec-11 15:40:00,797.6666666666667
2006-Dec-11 15:50:00,796.3333333333334
2006-Dec-11 16:00:00,795.0
2006-Dec-11 16:10:00,793.6666666666666
2006-Dec-11 16:20:00,792.3333333333334
2006-Dec-11 16:30:00,791.0
2006-Dec-11 16:40:00,755.8333333333334
2006-Dec-11 16:50:00,720.6666666666666
2006-Dec-11 17:00:00,685.5
2006-Dec-11 17:10:00,650.3333333333333
2006-Dec-11 17:20:00,615.1666666666667
2006-Dec-11 17:30:00,580.0
2006-Dec-11 17:40:00,483.33333333333337
2006-Dec-11 17:50:00,386.6666666666667
2006-Dec-11 18:00:00,0.0
2006-Dec-11 18:10:00,0.0
2006-Dec-11 18:20:00,0.0
2006-Dec-11 18:30:00,0.0
2006-Dec-11 18:40:00,0.0
2006-Dec-11 18:50:00,0.0
2006-Dec-11 19:00:00,0.0
2006-Dec-11 19:10:00,0.0
2006-Dec-11 19:20:00,0.0
2006-Dec-11 19:30:00,0.0
2006-Dec-11 19:40:00,0.0
2006-Dec-11 19:50:00,0.0
2006-Dec-11 20:00:00,0.0
2006-Dec-11 20:10:00,0.0
2006-Dec-11 20:20:00,0.0
2006-Dec-11 20:30:00,0.0
2006-Dec-11 20:40:00,0.0
2006-Dec-11 20:50:00,0.0
2006-Dec-11 21:00:00,0.0
2006-Dec-11 21:10:00,0.0
2006-Dec-11 21:20:00,0.0
2006-Dec-11 21:30:00,0.0
2006-Dec-11 21:40:00,0.0
2006-Dec-11 21:50:00,0.0
2006-Dec-11 22:00:00,0.0
2006-Dec-11 22:10:00,0.0
2006-Dec-11 22:20:00,0.0
2006-Dec-11 22:30:00,0.0
2006-Dec-11 22:40:00,0.0
2006-Dec-11 22:50:00,0.0
2006-Dec-11 23:00:00,0.0
2006-Dec-11 23:10:00,0.0
2006-Dec-11 23:20:00,0.0
2006-Dec-11 23:30:00,0.0
2006-Dec-11 23:40:00,0.0
2006-Dec-11 23:50:00,0.0
2006-Dec-12 00:00:00,0.0
2006-Dec-12 00:10:00,0.0
2006-Dec-12 00:20:00,0.0
2006-Dec-12 00:30:00,0.0
2006-Dec-12 00:40:00,0.0
2006-Dec-12 00:50:00,0.0
2006-Dec-12 01:00:00,0.0
2006-Dec-12 01:10:00,0.0
2006-Dec-12 01:20:00,0.0
2006-Dec-12 01:30:00,0.0
2006-Dec-12 01:40:00,0.0
2006-Dec-12 01:50:00,0.0
2006-Dec-12 02:00:00,0.0
2006-Dec-12 02:10:00,0.0
2006-Dec-12 02:20:00,0.0
2006-Dec-12 02:30:00,0.0
2006-Dec-12 02:40:00,0.0
2006-Dec-12 02:50:00,0.0
2006-Dec-12 03:00:00,0.0
2006-Dec-12 03:10:00,0.0
2006-Dec-12 03:20:00,0.0
2006-Dec-12 03:30:00,0.0
2006-Dec-12 03:40:00,0.0
2006-Dec-12 03:50:00,0.0
2006-Dec-12 04:00:00,0.0
2006-Dec-12 04:10:00,0.0
2006-Dec-12 04:20:00,0.0
2006-Dec-12 04:30:00,0.0
2006-Dec-12 04:40:00,0.0
2006-Dec-12 04:50:00,0.0
2006-Dec-12 05:00:00,0.0
2006-Dec-12 05:10:00,0.0
2006-Dec-12 05:20:00,0.0
2006-Dec-12 05:30:00,0.0
2006-Dec-12 05:40:00,0.0
2006-Dec-12 05:50:00,0.0
2006-Dec-12 06:00:00,0.0
2006-Dec-12 06:10:00,0.0
2006-Dec-12 06:20:00,0.0
2006-Dec-12 06:30:00,0.0
2006-Dec-12 06:40:00,0.0
2006-Dec-12 06:50:00,0.0
2006-Dec-12 07:00:00,0.0
2006-Dec-12 07:10:00,146.66666666666669
2006-Dec-12 07:20:00,183.33333333333334
2006-Dec-12 07:30:00,220.0
2006-Dec-12 07:40:00,275.3333333333333
2006-Dec-12 07:50:00,330.66666666666663
2006-Dec-12 08:00:00,386.0
2006-Dec-12 08:10:00,441.33333333333337
2006-Dec-12 08:20:00,496.66666666666663
2006-Dec-12 08:30:00,552.0
2006-Dec-12 08:40:00,597.8333333333333
2006-Dec-12 08:50:00,643.6666666666667
2006-Dec-12 09:00:00,689.5
2006-Dec-12 09:10:00,735.3333333333334
2006-Dec-12 09:20:00,781.1666666666667
2006-Dec-12 09:30:00,827.0
2006-Dec-12 09:40:00,843.5
2006-Dec-12 09:50:00,860.0
2006-Dec-12 10:00:00,876.5
2006-Dec-12 10:10:00,893.0
2006-Dec-12 10:20:00,909.5
2006-Dec-12 10:30:00,926.0
2006-Dec-12 10:40:00,933.5
2006-Dec-12 10:50:00,941.0
2006-Dec-12 11:00:00,948.5
2006-Dec-12 11:10:00,956.0
2006-Dec-12 11:20:00,963.5
2006-Dec-12 11:30:00,971.0
2006-Dec-12 11:40:00,974.1666666666667
2006-Dec-12 11:50:00,977.3333333333333
2006-Dec-12 12:00:00,980.5
2006-Dec-12 12:10:00,983.6666666666667
2006-Dec-12 12:20:00,986.8333333333333
2006-Dec-12 12:30:00,990.0
2006-Dec-12 12:40:00,990.0
2006-Dec-12 12:50:00,990.0
2006-Dec-12 13:00:00,990.0
2006-Dec-12 13:10:00,990.0
2006-Dec-12 13:20:00,990.0
2006-Dec-12 13:30:00,990.0
2006-Dec-12 13:40:00,986.6666666666666
2006-Dec-12 13:50:00,983.3333333333334
2006-Dec-12 14:00:00,980.0
2006-Dec-12 14:10:00,976.6666666666667
2006-Dec-12 14:20:00,973.3333333333334
2006-Dec-12 14:30:00,970.0
2006-Dec-12 14:40:00,962.0
2006-Dec-12 14:50:00,954.0
2006-Dec-12 15:00:00,946.0
2006-Dec-12 15:10:00,938.0
2006-Dec-12 15:20:00,930.0
2006-Dec-12 15:30:00,922.0
2006-Dec-12 15:40:00,905.3333333333334
2006-Dec-12 15:50:00,888.6666666666667
2006-Dec-12 16:00:00,872.0
2006-Dec-12 16:10:00,855.3333333333334
2006-Dec-12 16:20:00,838.6666666666666
2006-Dec-12 16:30:00,822.0
2006-Dec-12 16:40:00,782.1666666666666
2006-Dec-12 16:50:00,742.3333333333334
2006-Dec-12 17:00:00,702.5
2006-Dec-12 17:10:00,662.6666666666666
2006-Dec-12 17:20:00,622.8333333333334
2006-Dec-12 17:30:00,583.0
2006-Dec-12 17:40:00,485.83333333333337
2006-Dec-12 17:50:00,388.6666666666667
2006-Dec-12 18:00:00,0.0
2006-Dec-12 18:10:00,0.0
2006-Dec-12 18:20:00,0.0
2006-Dec-12 18:30:00,0.0
2006-Dec-12 18:40:00,0.0
2006-Dec-12 18:50:00,0.0
2006-Dec-12 19:00:00,0.0
2006-Dec-12 19:10:00,0.0
2006-Dec-12 19:20:00,0.0
2006-Dec-12 19:30:00,0.0
2006-Dec-12 19:40:00,0.0
2006-Dec-12 19:50:00,0.0
2006-Dec-12 20:00:00,0.0
2006-Dec-12 20:10:00,0.0
2006-Dec-12 20:20:00,0.0
2006-Dec-12 20:30:00,0.0
2006-Dec-12 20:40:00,0.0
2006-Dec-12 20:50:00,0.0
2006-Dec-12 21:00:00,0.0
2006-Dec-12 21:10:00,0.0
2006-Dec-12 21:20:00,0.0
2006-Dec-12 21:30:00,0.0
2006-Dec-12 21:40:00,0.0
2006-Dec-12 21:50:00,0.0
2006-Dec-12 22:00:00,0.0
2006-Dec-12 22:10:00,0.0
2006-Dec-12 22:20:00,0.0
2006-Dec-12 22:30:00,0.0
2006-Dec-12 22:40:00,0.0
2006-Dec-12 22:50:00,0.0
2006-Dec-12 23:00:00,0.0
2006-Dec-12 23:10:00,0.0
2006-Dec-12 23:20:00,0.0
2006-Dec-12 23:30:00,0.0
2006-Dec-12 23:40:00,0.0
2006-Dec-12 23:50:00,0.0
2006-Dec-13 00:00:00,0.0
2006-Dec-13 00:10:00,0.0
2006-Dec-13 00:20:00,0.0
2006-Dec-13 00:30:00,0.0
2006-Dec-13 00:40:00,0.0
2006-Dec-13 00:50:00,0.0
2006-Dec-13 01:00:00,0.0
2006-Dec-13 01:10:00,0.0
2006-Dec-13 01:20:00,0.0
2006-Dec-13 01:30:00,0.0
2006-Dec-13 01:40:00,0.0
2006-Dec-13 01:50:00,0.0
2006-Dec-13 02:00:00,0.0
2006-Dec-13 02:10:00,0.0
2006-Dec-13 02:20:00,0.0
2006-Dec-13 02:30:00,0.0
2006-Dec-13 02:40:00,0.0
2006-Dec-13 02:50:00,0.0
2006-Dec-13 03:00:00,0.0
2006-Dec-13 03:10:00,0.0
2006-Dec-13 03:20:00,0.0
2006-Dec-13 03:30:00,0.0
2006-Dec-13 03:40:00,0.0
2006-Dec-13 03:50:00,0.0
2006-Dec-13 04:00:00,0.0
2006-Dec-13 04:10:00,0.0
2006-Dec-13 04:20:00,0.0
2006-Dec-13 04:30:00,0.0
2006-Dec-13 04:40:00,0.0
2006-Dec-13 04:50:00,0.0
2006-Dec-13 05:00:00,0.0
2006-Dec-13 05:10:00,0.0
2006-Dec-13 05:20:00,0.0
2006-Dec-13 05:30:00,0.0
2006-Dec-13 05:40:00,0.0
2006-Dec-13 05:50:00,0.0
2006-Dec-13 06:00:00,0.0
2006-Dec-13 06:10:00,0.0
2006-Dec-13 06:20:00,0.0
2006-Dec-13 06:30:00,0.0
2006-Dec-13 06:40:00,0.0
2006-Dec-13 06:50:00,0.0
2006-Dec-13 07:00:00,0.0
2006-Dec-13 07:10:00,137.33333333333334
2006-Dec-13 07:20:00,171.66666666666669
2006-Dec-13 07:30:00,206.0
2006-Dec-13 07:40:00,259.8333333333333
2006-Dec-13 07:50:00,313.66666666666663
2006-Dec-13 08:00:00,367.5
2006-Dec-13 08:10:00,421.33333333333337
2006-Dec-13 08:20:00,475.1666666666667
2006-Dec-13 08:30:00,529.0
2006-Dec-13 08:40:00,573.5
2006-Dec-13 08:50:00,618.0
2006-Dec-13 09:00:00,662.5
2006-Dec-13 09:10:00,707.0
2006-Dec-13 09:20:00,751.5
2006-Dec-13 09:30:00,796.0
2006-Dec-13 09:40:00,812.5
2006-Dec-13 09:50:00,829.0
2006-Dec-13 10:00:00,845.5
2006-Dec-13 10:10:00,862.0
2006-Dec-13 10:20:00,878.5
2006-Dec-13 10:30:00,895.0
2006-Dec-13 10:40:00,902.3333333333334
2006-Dec-13 10:50:00,909.6666666666667
2006-Dec-13 11:00:00,917.0
2006-Dec-13 11:10:00,924.3333333333334
2006-Dec-13 11:20:00,931.6666666666666
2006-Dec-13 11:30:00,939.0
2006-Dec-13 11:40:00,941.5
2006-Dec-13 11:50:00,944.0
2006-Dec-13 12:00:00,946.5
2006-Dec-13 12:10:00,949.0
2006-Dec-13 12:20:00,951.5
2006-Dec-13 12:30:00,954.0
2006-Dec-13 12:40:00,940.3333333333333
2006-Dec-13 12:50:00,926.6666666666667
2006-Dec-13 13:00:00,913.0
2006-Dec-13 13:10:00,899.3333333333333
2006-Dec-13 13:20:00,885.6666666666667
2006-Dec-13 13:30:00,872.0
2006-Dec-13 13:40:00,830.8333333333334
2006-Dec-13 13:50:00,789.6666666666666
2006-Dec-13 14:00:00,748.5
2006-Dec-13 14:10:00,707.3333333333333
2006-Dec-13 14:20:00,666.1666666666667
2006-Dec-13 14:30:00,625.0
2006-Dec-13 14:40:00,607.5
2006-Dec-13 14:50:00,590.0
2006-Dec-13 15:00:00,572.5
2006-Dec-13 15:10:00,555.0
2006-Dec-13 15:20:00,537.5
2006-Dec-13 15:30:00,520.0
2006-Dec-13 15:40:00,498.33333333333337
2006-Dec-13 15:50:00,476.66666666666663
2006-Dec-13 16:00:00,455.0
2006-Dec-13 16:10:00,433.33333333333337
2006-Dec-13 16:20:00,411.66666666666663
2006-Dec-13 16:30:00,390.0
2006-Dec-13 16:40:00,389.5
2006-Dec-13 16:50:00,389.0
2006-Dec-13 17:00:00,388.5
2006-Dec-13 17:10:00,388.0
2006-Dec-13 17:20:00,387.5
2006-Dec-13 17:30:00,387.0
2006-Dec-13 17:40:00,322.5
2006-Dec-13 17:50:00,258.00000000000006
2006-Dec-13 18:00:00,0.0
2006-Dec-13 18:10:00,0.0
2006-Dec-13 18:20:00,0.0
2006-Dec-13 18:30:00,0.0
2006-Dec-13 18:40:00,0.0
2006-Dec-13 18:50:00,0.0
2006-Dec-13 19:00:00,0.0
2006-Dec-13 19:10:00,0.0
2006-Dec-13 19:20:00,0.0
2006-Dec-13 19:30:00,0.0
2006-Dec-13 19:40:00,0.0
2006-Dec-13 19:50:00,0.0
2006-Dec-13 20:00:00,0.0
2006-Dec-13 20:10:00,0.0
2006-Dec-13 20:20:00,0.0
2006-Dec-13 20:30:00,0.0
2006-Dec-13 20:40:00,0.0
2006-Dec-13 20:50:00,0.0
2006-Dec-13 21:00:00,0.0
2006-Dec-13 21:10:00,0.0
2006-Dec-13 21:20:00,0.0
2006-Dec-13 21:30:00,0.0
2006-Dec-13 21:40:00,0.0
2006-Dec-13 21:50:00,0.0
2006-Dec-13 22:00:00,0.0
2006-Dec-13 22:10:00,0.0
2006-Dec-13 22:20:00,0.0
2006-Dec-13 22:30:00,0.0
2006-Dec-13 22:40:00,0.0
2006-Dec-13 22:50:00,0.0
2006-Dec-13 23:00:00,0.0
2006-Dec-13 23:10:00,0.0
2006-Dec-13 23:20:00,0.0
2006-Dec-13 23:30:00,0.0
2006-Dec-13 23:40:00,0.0
2006-Dec-13 23:50:00,0.0
2006-Dec-14 00:00:00,0.0
2006-Dec-14 00:10:00,0.0
2006-Dec-14 00:20:00,0.0
2006-Dec-14 00:30:00,0.0
2006-Dec-14 00:40:00,0.0
2006-Dec-14 00:50:00,0.0
2006-Dec-14 01:00:00,0.0
2006-Dec-14 01:10:00,0.0
2006-Dec-14 01:20:00,0.0
2006-Dec-14 01:30:00,0.0
2006-Dec-14 01:40:00,0.0
2006-Dec-14 01:50:00,0.0
2006-Dec-14 02:00:00,0.0
2006-Dec-14 02:10:00,0.0
2006-Dec-14 02:20:00,0.0
2006-Dec-14 02:30:00,0.0
2006-Dec-14 02:40:00,0.0
2006-Dec-14 02:50:00,0.0
2006-Dec-14 03:00:00,0.0
2006-Dec-14 03:10:00,0.0
2006-Dec-14 03:20:00,0.0
2006-Dec-14 03:30:00,0.0
2006-Dec-14 03:40:00,0.0
2006-Dec-14 03:50:00,0.0
2006-Dec-14 04:00:00,0.0
2006-Dec-14 04:10:00,0.0
2006-Dec-14 04:20:00,0.0
2006-Dec-14 04:30:00,0.0
2006-Dec-14 04:40:00,0.0
2006-Dec-14 04:50:00,0.0
2006-Dec-14 05:00:00,0.0
2006-Dec-14 05:10:00,0.0
2006-Dec-14 05:20:00,0.0
2006-Dec-14 05:30:00,0.0
2006-Dec-14 05:40:00,0.0
2006-Dec-14 05:50:00,0.0
2006-Dec-14 06:00:00,0.0
2006-Dec-14 06:10:00,0.0
2006-Dec-14 06:20:00,0.0
2006-Dec-14 06:30:00,0.0
2006-Dec-14 06:40:00,0.0
2006-Dec-14 06:50:00,0.0
2006-Dec-14 07:00:00,0.0
2006-Dec-14 07:10:00,110.00000000000001
2006-Dec-14 07:20:00,137.5
2006-Dec-14 07:30:00,165.0
2006-Dec-14 07:40:00,218.0
2006-Dec-14 07:50:00,271.0
2006-Dec-14 08:00:00,324.0
2006-Dec-14 08:10:00,377.00000000000006
2006-Dec-14 08:20:00,430.0
2006-Dec-14 08:30:00,483.0
2006-Dec-14 08:40:00,526.6666666666666
2006-Dec-14 08:50:00,570.3333333333334
2006-Dec-14 09:00:00,614.0
2006-Dec-14 09:10:00,657.6666666666667
2006-Dec-14 09:20:00,701.3333333333334
2006-Dec-14 09:30:00,745.0
2006-Dec-14 09:40:00,763.3333333333334
2006-Dec-14 09:50:00,781.6666666666667
2006-Dec-14 10:00:00,800.0
2006-Dec-14 10:10:00,818.3333333333334
2006-Dec-14 10:20:00,836.6666666666666
2006-Dec-14 10:30:00,855.0
2006-Dec-14 10:40:00,863.1666666666666
2006-Dec-14 10:50:00,871.3333333333334
2006-Dec-14 11:00:00,879.5
2006-Dec-14 11:10:00,887.6666666666667
2006-Dec-14 11:20:00,895.8333333333334
2006-Dec-14 11:30:00,904.0
2006-Dec-14 11:40:00,907.3333333333334
2006-Dec-14 11:50:00,910.6666666666667
2006-Dec-14 12:00:00,914.0
2006-Dec-14 12:10:00,917.3333333333334
2006-Dec-14 12:20:00,920.6666666666666
2006-Dec-14 12:30:00,924.0
2006-Dec-14 12:40:00,923.6666666666666
2006-Dec-14 12:50:00,923.3333333333334
2006-Dec-14 13:00:00,923.0
2006-Dec-14 13:10:00,922.6666666666667
2006-Dec-14 13:20:00,922.3333333333334
2006-Dec-14 13:30:00,922.0
2006-Dec-14 13:40:00,903.1666666666667
2006-Dec-14 13:50:00,884.3333333333334
2006-Dec-14 14:00:00,865.5
2006-Dec-14 14:10:00,846.6666666666666
2006-Dec-14 14:20:00,827.8333333333334
2006-Dec-14 14:30:00,809.0
2006-Dec-14 14:40:00,809.6666666666667
2006-Dec-14 14:50:00,810.3333333333333
2006-Dec-14 15:00:00,811.0
2006-Dec-14 15:10:00,811.6666666666667
2006-Dec-14 15:20:00,812.3333333333333
2006-Dec-14 15:30:00,813.0
2006-Dec-14 15:40:00,786.5
2006-Dec-14 15:50:00,760.0
2006-Dec-14 16:00:00,733.5
2006-Dec-14 16:10:00,707.0
2006-Dec-14 16:20:00,680.5
2006-Dec-14 16:30:00,654.0
2006-Dec-14 16:40:00,621.6666666666666
2006-Dec-14 16:50:00,589.3333333333334
2006-Dec-14 17:00:00,557.0
2006-Dec-14 17:10:00,524.6666666666666
2006-Dec-14 17:20:00,492.33333333333337
2006-Dec-14 17:30:00,460.0
2006-Dec-14 17:40:00,383.33333333333337
2006-Dec-14 17:50:00,306.6666666666667
2006-Dec-14 18:00:00,0.0
2006-Dec-14 18:10:00,0.0
2006-Dec-14 18:20:00,0.0
2006-Dec-14 18:30:00,0.0
2006-Dec-14 18:40:00,0.0
2006-Dec-14 18:50:00,0.0
2006-Dec-14 19:00:00,0.0
2006-Dec-14 19:10:00,0.0
2006-Dec-14 19:20:00,0.0
2006-Dec-14 19:30:00,0.0
2006-Dec-14 19:40:00,0.0
2006-Dec-14 19:50:00,0.0
2006-Dec-14 20:00:00,0.0
2006-Dec-14 20:10:00,0.0
2006-Dec-14 20:20:00,0.0
2006-Dec-14 20:30:00,0.0
2006-Dec-14 20:40:00,0.0
2006-Dec-14 20:50:00,0.0
2006-Dec-14 21:00:00,0.0
2006-Dec-14 21:10:00,0.0
2006-Dec-14 21:20:00,0.0
2006-Dec-14 21:30:00,0.0
2006-Dec-14 21:40:00,0.0
2006-Dec-14 21:50:00,0.0
2006-Dec-14 22:00:00,0.0
2006-Dec-14 22:10:00,0.0
2006-Dec-14 22:20:00,0.0
2006-Dec-14 22:30:00,0.0
2006-Dec-14 22:40:00,0.0
2006-Dec-14 22:50:00,0.0
2006-Dec-14 23:00:00,0.0
2006-Dec-14 23:10:00,0.0
2006-Dec-14 23:20:00,0.0
2006-Dec-14 23:30:00,0.0
2006-Dec-14 23:40:00,0.0
2006-Dec-14 23:50:00,0.0
2006-Dec-15 00:00:00,0.0
2006-Dec-15 00:10:00,0.0
2006-Dec-15 00:20:00,0.0
2006-Dec-15 00:30:00,0.0
2006-Dec-15 00:40:00,0.0
2006-Dec-15 00:50:00,0.0
2006-Dec-15 01:00:00,0.0
2006-Dec-15 01:10:00,0.0
2006-Dec-15 01:20:00,0.0
2006-Dec-15 01:30:00,0.0
2006-Dec-15 01:40:00,0.0
2006-Dec-15 01:50:00,0.0
2006-Dec-15 02:00:00,0.0
2006-Dec-15 02:10:00,0.0
2006-Dec-15 02:20:00,0.0
2006-Dec-15 02:30:00,0.0
2006-Dec-15 02:40:00,0.0
2006-Dec-15 02:50:00,0.0
2006-Dec-15 03:00:00,0.0
2006-Dec-15 03:10:00,0.0
2006-Dec-15 03:20:00,0.0
2006-Dec-15 03:30:00,0.0
2006-Dec-15 03:40:00,0.0
2006-Dec-15 03:50:00,0.0
2006-Dec-15 04:00:00,0.0
2006-Dec-15 04:10:00,0.0
2006-Dec-15 04:20:00,0.0
2006-Dec-15 04:30:00,0.0
2006-Dec-15 04:40:00,0.0
2006-Dec-15 04:50:00,0.0
2006-Dec-15 05:00:00,0.0
2006-Dec-15 05:10:00,0.0
2006-Dec-15 05:20:00,0.0
2006-Dec-15 05:30:00,0.0
2006-Dec-15 05:40:00,0.0
2006-Dec-15 05:50:00,0.0
