Zone Timestep,ESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],NORTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],OESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SUR:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],TECHO:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Dec-08 09:50:00,622.5397809930865,94.18421297707091,94.18421297707091,622.8364218945796,509.60379994560503
2006-Dec-08 10:00:00,609.5247885352509,98.00214570541847,98.00214570541847,645.2659134744456,541.5047152348609
2006-Dec-08 10:10:00,594.3527141295201,101.76868412873795,101.76868412873795,667.6006898460554,573.1736036727759
2006-Dec-08 10:20:00,570.5100215383723,110.79486204251512,110.79486204251512,680.2784916121774,604.5037063681737
2006-Dec-08 10:30:00,551.643148114002,114.46521148682668,114.46521148682668,701.9058063684696,635.387408917483
2006-Dec-08 10:40:00,524.9355943258166,116.89682792991243,116.89682792991243,715.508690660355,658.4241269584861
2006-Dec-08 10:50:00,496.7975136576261,119.22450654940832,119.22450654940832,728.6949632784153,680.4604702061246
2006-Dec-08 11:00:00,467.26276179868506,121.44990637359479,121.44990637359479,741.4393989177684,701.43209999781
2006-Dec-08 11:10:00,436.37026000448634,123.57490289098294,123.57490289098294,753.7178113165,721.276204673394
2006-Dec-08 11:20:00,404.16377004018545,125.60156690908266,125.60156690908266,765.5070446763161,739.9316650657391
2006-Dec-08 11:30:00,370.69164789076666,127.53209799979491,127.53209799979491,776.7849502754582,757.3392176333981
2006-Dec-08 11:40:00,334.20890963870613,128.74103741667736,128.74103741667736,783.1793214035476,769.1022179320686
2006-Dec-08 11:50:00,297.00916930032884,129.85526340388486,129.85526340388486,788.9897827309729,779.421699691066
2006-Dec-08 12:00:00,259.1597968587414,130.8785831128399,130.8785831128399,794.2079556516867,788.2709541871178
2006-Dec-08 12:10:00,220.72972408041898,131.814254780981,131.814254780981,798.8263231468574,795.6260003465953
2006-Dec-08 12:20:00,181.78898752422867,132.66480515448458,132.66480515448458,802.83813509281,801.46564697662
2006-Dec-08 12:30:00,142.79898853132977,133.43186042024664,133.43186042024664,806.2373215165053,805.7715497890816
2006-Dec-08 12:40:00,136.31112982443642,136.31112982443642,167.26463732801716,798.130390394671,799.2222119476484
2006-Dec-08 12:50:00,134.84669756579314,134.84669756579314,206.79300266405903,803.6394217089647,791.2133060838623
2006-Dec-08 13:00:00,138.00201748841928,138.00201748841928,248.21957049093177,794.6395350100264,781.8574883612608
2006-Dec-08 13:10:00,141.10651095457615,141.10651095457615,288.0212710492328,784.7837737819477,771.2697363468844
2006-Dec-08 13:20:00,144.18233436565976,144.18233436565976,326.09155894935117,774.0891122959245,759.5669921621848
2006-Dec-08 13:30:00,141.8765766348113,141.8765766348113,362.0229148358944,770.7424055488274,746.8678026186
2006-Dec-08 13:40:00,141.78896867496587,141.78896867496587,393.6694144109949,754.6121433870418,727.1445277123349
2006-Dec-08 13:50:00,141.72039094060779,141.72039094060779,423.342666980147,738.0716508272048,706.6534589272135
2006-Dec-08 14:00:00,141.6787017936471,141.6787017936471,450.9923759839007,721.1498274770339,685.5134389960824
2006-Dec-08 14:10:00,141.67055563068382,141.67055563068382,476.5657638673801,703.8692296837758,663.8435155726289
2006-Dec-08 14:20:00,141.70134032036088,141.70134032036088,500.0043714587746,686.2439596318313,641.7625878039345
2006-Dec-08 14:30:00,141.77505495542542,141.77505495542542,521.2395002218494,668.2768458928396,619.3890553885319
2006-Dec-08 14:40:00,137.9083101479244,137.9083101479244,549.4777584065624,663.2264582225163,604.4153983128616
2006-Dec-08 14:50:00,133.818283205911,133.818283205911,577.1923762741214,657.4681640055031,588.0211240404162
2006-Dec-08 15:00:00,129.49155693039626,129.49155693039626,604.3049910091833,650.9967438485183,570.1864565029026
2006-Dec-08 15:10:00,124.91620997566311,124.91620997566311,630.7387187545976,643.8079654720144,550.8952858604492
2006-Dec-08 15:20:00,120.08175379520276,120.08175379520276,656.4179907144237,635.8987381925657,530.1352572248572
2006-Dec-08 15:30:00,114.97905907804298,114.97905907804298,681.2684475933398,627.2672490300876,507.8978503650037
2006-Dec-08 15:40:00,109.03887188501852,109.03887188501852,694.0367722129984,608.2323917341511,477.03404048294567
2006-Dec-08 15:50:00,102.9139407043082,102.9139407043082,705.0845240546493,588.8815855940095,445.5918848814022
2006-Dec-08 16:00:00,96.60384506512533,96.60384506512533,714.408865943005,569.2395545169237,413.62649849748476
2006-Dec-08 16:10:00,90.10878316008234,90.10878316008234,722.010215953423,549.3306512681347,381.19348062187316
2006-Dec-08 16:20:00,83.4294550030796,83.4294550030796,727.891360282808,529.17840212933,348.348790405107
2006-Dec-08 16:30:00,76.56692573638514,76.56692573638514,732.0556368980849,508.80454522139127,315.1486226883175
2006-Dec-08 16:40:00,70.24801615268683,70.24801615268683,703.4430236388129,468.8125775480558,273.3163200265016
2006-Dec-08 16:50:00,64.11889316162005,64.11889316162005,672.7623347691111,430.31901514740736,233.99449703261914
2006-Dec-08 17:00:00,58.08412134187141,58.08412134187141,637.8117283705246,391.9416981450943,197.32667624812302
2006-Dec-08 17:10:00,52.17548908159276,52.17548908159276,598.3435476293932,353.61502493886627,163.44542376822196
2006-Dec-08 17:20:00,46.36027651823897,46.36027651823897,551.0209907425343,313.6768871286581,132.47197899043135
2006-Dec-08 17:30:00,36.49214642002285,36.49214642002285,536.9730928899668,290.5442117930047,104.51591738794104
2006-Dec-08 17:40:00,28.37771543634432,28.37771543634432,438.16887134388395,228.54695216761468,73.49421433035619
2006-Dec-08 17:50:00,20.156093207302515,20.156093207302515,319.4743233014,161.30918805682506,47.80218559593103
2006-Dec-08 18:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-08 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 07:10:00,143.1211256513525,8.624315655889061,8.624315655889061,71.01837095265215,13.55415830096889
2006-Dec-09 07:20:00,188.1036769930898,11.25851962827334,11.25851962827334,96.47232247652819,21.947142889709966
2006-Dec-09 07:30:00,218.91903740980845,14.002215323512289,14.002215323512289,116.68446475820846,32.2870406763024
2006-Dec-09 07:40:00,267.6231174729869,18.662576881102847,18.662576881102847,148.52991249381088,50.01999479822735
2006-Dec-09 07:50:00,315.95605519831855,23.601863801345935,23.601863801345935,182.49166474068414,71.52276721281946
2006-Dec-09 08:00:00,363.0619751548192,28.81034927547195,28.81034927547195,218.26603115206257,96.69640688884012
2006-Dec-09 08:10:00,408.43772094239824,34.277449500248274,34.277449500248274,255.7000733277862,125.42770747787468
2006-Dec-09 08:20:00,451.5044734837154,39.98063331520543,39.98063331520543,294.5601562527359,157.58954121812565
2006-Dec-09 08:30:00,492.39086991541734,45.93024094502208,45.93024094502208,335.04038026970875,193.04123294732125
2006-Dec-09 08:40:00,522.8118501891402,51.32313122452844,51.32313122452844,371.3968789130405,228.13868711575168
2006-Dec-09 08:50:00,548.8227690697838,60.24694866393038,60.24694866393038,408.51370357176245,265.69717487170465
2006-Dec-09 09:00:00,574.05913366731,66.1219558772626,66.1219558772626,446.99915944926397,305.56044697780413
2006-Dec-09 09:10:00,596.2744012421537,72.12543196087495,72.12543196087495,486.4081207276937,347.56246224418715
2006-Dec-09 09:20:00,615.2783871868097,78.24315091911218,78.24315091911218,526.6600493083012,391.52787002110324
2006-Dec-09 09:30:00,630.8935465684176,84.46038731407413,84.46038731407413,567.6716804003515,437.272520383888
2006-Dec-09 09:40:00,623.3805923638338,87.90671529334881,87.90671529334881,590.8022520478999,469.41540109917366
2006-Dec-09 09:50:00,613.7061626572646,91.34471336701904,91.34471336701904,614.009996457863,501.6952967167193
2006-Dec-09 10:00:00,594.3524684429032,100.06300149505103,100.06300149505103,628.7463645724105,533.9979779333881
2006-Dec-09 10:10:00,580.8984632756352,103.54276873491531,103.54276873491531,651.6917104897603,566.2072284000727
2006-Dec-09 10:20:00,565.1967553327994,106.97515949975546,106.97515949975546,674.5612442190242,598.2051666315227
2006-Dec-09 10:30:00,547.2209579064696,110.35532007865015,110.35532007865015,697.3034348718558,629.8725745940808
2006-Dec-09 10:40:00,520.7064793646034,112.35974215709409,112.35974215709409,711.3189542325549,653.0968981598683
2006-Dec-09 10:50:00,492.69034476102155,114.27981026125684,114.27981026125684,724.9585809768141,675.3836240437499
2006-Dec-09 11:00:00,463.19995827968944,116.11541492622533,116.11541492622533,738.1920764239699,696.6593251928805
2006-Dec-09 11:10:00,432.26817201046543,117.86628655960979,117.86628655960979,750.9899727083597,716.8518744222862
2006-Dec-09 11:20:00,399.93305933712566,119.53202585768565,119.53202585768565,763.3236078372727,735.890639119321
2006-Dec-09 11:30:00,366.2376755051243,121.11209181407114,121.11209181407114,775.1651476541248,753.7066741829468
2006-Dec-09 11:40:00,330.0931278722715,130.18749389164148,130.18749389164148,766.9222032838194,754.4724654828157
2006-Dec-09 11:50:00,295.1790854003796,134.20343940697921,134.20343940697921,770.9258765321381,753.0245432103869
2006-Dec-09 12:00:00,261.3028582208002,142.67152110037546,142.67152110037546,759.6849485594345,749.5686816556173
2006-Dec-09 12:10:00,225.56435011600223,145.3411638691917,145.3411638691917,755.8060784878191,744.3156756543059
2006-Dec-09 12:20:00,194.62316032273844,152.76579216657336,152.76579216657336,742.9225922031699,737.4806595107837
2006-Dec-09 12:30:00,166.61596361124165,159.94800795479293,159.94800795479293,728.1404760810177,729.2824159117582
2006-Dec-09 12:40:00,157.6558754703358,157.6558754703358,186.09157668978477,732.8650593937766,731.809484354946
2006-Dec-09 12:50:00,155.34262259152356,155.34262259152356,218.9350055927132,736.9291469654333,733.1733867601173
2006-Dec-09 13:00:00,152.9875233774593,152.9875233774593,252.42839147748379,740.3204466687853,733.3057597433929
2006-Dec-09 13:10:00,150.56883040047381,150.56883040047381,286.46192001924743,743.0246469098529,732.1407422124512
2006-Dec-09 13:20:00,148.06423537417766,148.06423537417766,320.92727136459945,745.0259912131764,729.6151906347178
2006-Dec-09 13:30:00,145.45131754782923,145.45131754782923,355.7176159264485,746.3077582685306,725.6688886606282
2006-Dec-09 13:40:00,144.6101505669093,144.6101505669093,387.9891242938539,737.1499793429255,712.3491751664059
2006-Dec-09 13:50:00,143.74433987165074,143.74433987165074,419.1726381726273,727.5306903399879,698.0134549715007
2006-Dec-09 14:00:00,142.85121698004565,142.85121698004565,449.20996350499814,717.4637040516221,682.7137976862095
2006-Dec-09 14:10:00,141.9279106030531,141.9279106030531,478.04361241700104,706.9607579997735,666.5037483899082
2006-Dec-09 14:20:00,140.97139974805833,140.97139974805833,505.6155458475216,696.0306683179211,649.438181467692
2006-Dec-09 14:30:00,139.97851648973202,139.97851648973202,531.8653326199211,684.6781860777447,631.5731526850304
2006-Dec-09 14:40:00,135.36824312478552,135.36824312478552,560.2279337240094,678.5583428288226,614.9531858987833
2006-Dec-09 14:50:00,130.50446629860218,130.50446629860218,587.9751076050437,671.6661073424691,596.8468673355821
2006-Dec-09 15:00:00,125.37290072879688,125.37290072879688,615.0201769445126,663.9943684794778,577.2336343801522
2006-Dec-09 15:10:00,119.96084854230921,119.96084854230921,641.2767227180284,655.5362282531414,556.0967580528857
2006-Dec-09 15:20:00,114.25712214882935,114.25712214882935,666.6578679499842,646.2849299413225,533.4234354730098
2006-Dec-09 15:30:00,108.25195425703475,108.25195425703475,691.0753914728263,636.2336518390749,509.20487289561544
2006-Dec-09 15:40:00,102.45817537638817,102.45817537638817,695.2636087895671,608.9441452646499,472.303326059472
2006-Dec-09 15:50:00,96.59604342942477,96.59604342942477,697.0799454234681,581.7356465756734,435.64101663654725
2006-Dec-09 16:00:00,90.67067147242774,90.67067147242774,696.5845631460247,554.6535665574029,399.3239940670415
2006-Dec-09 16:10:00,84.68717798911986,84.68717798911986,693.8415644491,527.7403185687953,363.45547602266174
2006-Dec-09 16:20:00,78.65048607916344,78.65048607916344,688.9157543614959,501.03355502229095,328.13557263238465
2006-Dec-09 16:30:00,72.56504522740968,72.56504522740968,681.8659709348195,474.5626138557511,293.46102091381226
2006-Dec-09 16:40:00,66.30195088750423,66.30195088750423,657.4841571166291,438.6394369819108,254.8188182750426
2006-Dec-09 16:50:00,60.18147851019448,60.18147851019448,631.4397822664505,404.1075929774377,218.29071765244439
2006-Dec-09 17:00:00,54.12238824591486,54.12238824591486,602.0042160978458,369.8496054567295,184.00266989802563
2006-Dec-09 17:10:00,48.15889722872181,48.15889722872181,569.4517276895107,336.0490685920659,152.0713039807282
2006-Dec-09 17:20:00,42.274002669961526,42.274002669961526,532.1296684843788,301.8485337710618,122.60360397760752
2006-Dec-09 17:30:00,36.4207529688203,36.4207529688203,483.93282852954434,264.30322729211474,95.69661424470907
2006-Dec-09 17:40:00,28.871701841437456,28.871701841437456,370.808110679284,196.74653961568296,66.66560702491462
2006-Dec-09 17:50:00,18.47761811205534,18.47761811205534,314.8006977595295,158.19541379820126,42.76021002131204
2006-Dec-09 18:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-09 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Dec-10 07:10:00,65.14134821197364,7.19699229739747,7.19699229739747,34.09430902412126,12.637108371825757
2006-Dec-10 07:20:00,81.55704939514662,9.286815056023542,9.286815056023542,44.13835319602357,17.84789708522272
2006-Dec-10 07:30:00,94.30992041632388,11.390602050099432,11.390602050099432,52.97072402185012,23.856799283453157
2006-Dec-10 07:40:00,186.5262526141735,15.442448988526323,15.442448988526323,104.7323761970707,39.70847755110491
2006-Dec-10 07:50:00,270.82836117204187,20.639193182866112,20.639193182866112,156.66863534563342,61.25115620768823
2006-Dec-10 08:00:00,338.3609961041096,25.19592365748833,25.19592365748833,202.7602536206721,88.34955667977383
2006-Dec-10 08:10:00,402.62260627866806,32.36969991072559,32.36969991072559,251.53767590820365,120.84701418779092
2006-Dec-10 08:20:00,465.80445189106325,38.024215003428196,38.024215003428196,302.71041354473783,158.56595209983766
2006-Dec-10 08:30:00,526.1422120090887,44.11689382312279,44.11689382312279,356.29510812492606,201.30841633565097
2006-Dec-10 08:40:00,538.9641569357447,54.79595723217319,54.79595723217319,383.5192639696092,235.22146615191545
2006-Dec-10 08:50:00,551.0936999609337,61.345668082174456,61.345668082174456,410.5248451924205,269.147916259761
2006-Dec-10 09:00:00,558.146039303611,70.76949217553128,70.76949217553128,436.3354006282733,303.03347251614156
2006-Dec-10 09:10:00,562.4912085444257,79.91518200715204,79.91518200715204,461.48337206644374,336.82300459764144
2006-Dec-10 09:20:00,564.3573847150625,88.78972913092569,88.78972913092569,486.07440517665003,370.4606790893739
2006-Dec-10 09:30:00,563.8915312741907,97.39928457006586,97.39928457006586,510.16979116457577,403.8900955985739
2006-Dec-10 09:40:00,572.542289356776,96.64578467126336,96.64578467126336,543.8268548311412,438.7420203290285
2006-Dec-10 09:50:00,577.3418289871606,96.14105957963002,96.14105957963002,577.8321610503558,475.6191549354497
2006-Dec-10 10:00:00,577.0508377184135,100.35242548767229,100.35242548767229,610.4559369171799,514.2895502454492
2006-Dec-10 10:10:00,575.1997262098804,99.95468734847024,99.95468734847024,645.8823407007849,554.5127648853778
2006-Dec-10 10:20:00,563.3720531829614,105.21053766982914,105.21053766982914,672.6866920184206,596.0405860553545
2006-Dec-10 10:30:00,554.7516354961615,105.20589167014313,105.20589167014313,709.0616608545405,638.6177742643121
2006-Dec-10 10:40:00,521.8730408052655,113.97276481296703,113.97276481296703,712.2628275614203,654.5238927368398
2006-Dec-10 10:50:00,493.2413788065028,116.69582866473469,116.69582866473469,724.817345173339,668.12039972955
2006-Dec-10 11:00:00,459.45034328524304,124.3536835341259,124.3536835341259,725.6524938538761,679.5051623725641
2006-Dec-10 11:10:00,425.5772216057226,131.5166425933071,131.5166425933071,724.7063058374592,688.7820383013279
2006-Dec-10 11:20:00,391.7235003572907,132.9650280737106,132.9650280737106,728.8807486572784,696.0605143498572
2006-Dec-10 11:30:00,358.336643475442,139.1134939697199,139.1134939697199,726.5631294215598,701.455331450975
2006-Dec-10 11:40:00,325.7233032574787,142.7284735806409,142.7284735806409,728.3721543069622,708.9843063328171
2006-Dec-10 11:50:00,293.1526251672858,146.21695418338538,146.21695418338538,729.4151337511092,715.1205670757054
2006-Dec-10 12:00:00,260.7390634079103,149.60303453855948,149.60303453855948,729.7043991754764,719.9149416507468
2006-Dec-10 12:10:00,228.59956934606498,152.91073198569032,152.91073198569032,729.2501685490248,723.4211496903275
2006-Dec-10 12:20:00,196.85392127011337,156.16349281258582,156.16349281258582,728.0600326801436,725.6956214663343
2006-Dec-10 12:30:00,166.03164295883914,159.38368117242476,159.38368117242476,726.1383020989376,726.7973112163706
2006-Dec-10 12:40:00,154.6415548613194,154.6415548613194,183.10801241532582,739.2863684197758,735.4960455701499
2006-Dec-10 12:50:00,149.7735530286946,149.7735530286946,214.97876712297474,751.2459620746264,742.9493616703681
2006-Dec-10 13:00:00,144.73473381852637,144.73473381852637,248.5433815389454,761.9727721230104,748.9865281724119
2006-Dec-10 13:10:00,139.47885088650372,139.47885088650372,283.5892329278546,771.4114766876384,753.4398952798297
